+-----+------------------+------------------+-------------------+------------------+
|  SN |     c-error      |     t0-error     |      x0-error     |     x1-error     |
|  45 | 0.0493532747655  | 0.0567491971702  | 1.67298230991e-05 | 0.0477057876082  |
|  46 | 0.0471724791537  | 0.0401562060736  | 3.53420023298e-05 | 0.0607965463625  |
|  47 | 0.0266588087257  | 0.0315535133913  | 0.000116347287802 | 0.0185726490332  |
|  48 |  0.033108437493  |  0.124415982669  | 0.000127711428057 |  0.204061463894  |
|  49 | 0.0348881351526  | 0.0494074212537  | 4.35749838295e-05 | 0.0966194429204  |
|  50 | 0.0436495210017  | 0.0479275775018  |  0.0378327868672  |  0.070306694191  |
|  51 | 0.0272200926146  |  0.122533233717  | 0.000175846176472 |  0.16645019544   |
|  52 | 0.0252513073342  | 0.0229574776072  | 0.000802629828857 | 0.0172954024766  |
|  53 | 0.0263457716622  | 0.0194718866101  | 6.01890667198e-05 | 0.0171603788975  |
|  54 | 0.0429185176821  | 0.0629116080995  | 3.02302763244e-05 |  0.117066500741  |
|  55 | 0.00839144937776 |  0.010283582862  | 0.000388810580021 | 0.0226028442846  |
|  56 | 0.0312262735148  | 0.0499141342141  | 2.77364686531e-05 |  0.140112884816  |
|  57 | 0.0854072330285  |  0.376501871849  | 0.000280692118425 |  1.21045400682   |
|  58 |  0.028808670995  | 0.0252697003612  | 0.000770087886833 | 0.0307502560349  |
|  59 | 0.0575784867647  | 0.0535633504518  | 3.78315373302e-05 | 0.0790736938915  |
|  60 | 0.0558578962794  | 0.0662045789558  | 8.23075254204e-05 |   0.1019024654   |
|  61 | 0.0192990596527  | 0.0166177172653  | 7.35383633514e-05 | 0.0145467426103  |
|  62 | 0.0196149461951  | 0.0288637808439  | 8.05192762407e-05 | 0.0892866487174  |
|  63 | 0.0473391158381  | 0.0909206049901  | 4.14011012453e-05 | 0.0911611348449  |
|  64 | 0.0478697838447  | 0.0489561915011  | 2.84532600257e-05 | 0.0451846690402  |
|  65 | 0.0167573701217  | 0.0193659583549  |  0.00264339960251 | 0.0416319938284  |
|  66 | 0.0489574395744  | 0.0513718357723  | 5.16745407853e-05 | 0.0456836824654  |
|  67 | 0.0387509742373  | 0.0456712088954  | 9.38380749378e-05 |  0.080093260784  |
|  68 | 0.0511691375266  | 0.0586400247181  |  4.6402402694e-05 | 0.0975949764758  |
|  69 | 0.0419794887517  | 0.0311166815933  | 3.54154535501e-05 | 0.0265259257217  |
|  70 | 0.0352366642178  | 0.0313380548647  | 3.57495981258e-05 | 0.0257545652325  |
|  71 | 0.0194415898845  | 0.0342445256874  | 6.40303009558e-05 | 0.0825580390777  |
|  72 | 0.00869485602638 | 0.00928861220701 | 0.000429622180219 | 0.0119565338197  |
|  73 | 0.0277607996567  | 0.0226467059764  | 0.000200163548349 | 0.0304672241707  |
|  75 | 0.0158282065362  | 0.0587185861697  | 1.99268890571e-05 | 0.00594969999717 |
|  76 | 0.0139302265888  | 0.0116901000628  | 0.000138822426799 | 0.00949605310687 |
|  77 | 0.0502875925654  | 0.0538174425253  | 4.07265360946e-05 | 0.0494418793229  |
|  78 | 0.0487293553816  | 0.0481441738344  | 3.53601169115e-05 | 0.0516738565898  |
|  79 | 0.0224278945144  |  0.017038558068  | 5.55182390171e-05 | 0.0181247822767  |
|  80 | 0.0588922323129  | 0.0573989060087  | 2.15859036206e-05 | 0.0955660947281  |
|  81 | 0.0488074806355  | 0.0419308850158  | 3.33277188215e-05 | 0.0550882779048  |
|  82 | 0.0288363309303  | 0.0255795733996  | 0.000101037653091 | 0.0236208051249  |
|  83 | 0.0178408840564  | 0.0231164908189  | 0.000111928951397 | 0.0545031490283  |
|  84 |  0.124900298785  |  0.123224240187  | 8.23953733382e-05 |  23.3424803968   |
|  85 | 0.0227437980156  | 0.0341242525172  | 5.77275617205e-05 | 0.0867437645608  |
|  86 | 0.0168326778404  | 0.0154544469958  | 4.42669207739e-05 | 0.0124544136822  |
|  87 | 0.0428892718477  | 0.0501464320207  | 3.63413477437e-05 | 0.0442744843429  |
|  88 | 0.0461854571492  | 0.0526075600147  | 3.16125223511e-05 |  0.101501808797  |
|  89 | 0.0198746149584  | 0.0314720229555  | 0.000106585024942 | 0.0718873840005  |
|  90 | 0.0325071653212  | 0.0367702083614  | 0.000178673301482 | 0.0566237274683  |
|  91 | 0.0127072478493  |  0.020759803908  | 6.55375549468e-05 | 0.0672252618906  |
|  92 | 0.00550058286265 | 0.0048684497309  | 0.000363646123606 | 0.00423090040371 |
|  94 | 0.0225265221477  | 0.0192769086444  | 8.00544220025e-05 | 0.0163385413076  |
|  95 | 0.0035735150526  | 0.00280342145764 | 0.000811164457769 | 0.0041506210029  |
|  96 | 0.0256789853919  | 0.0251252943939  | 8.09834197955e-05 | 0.0219599752343  |
|  97 | 0.0279133375473  | 0.0342443806475  | 0.000459513931834 | 0.0680238335897  |
|  98 | 0.0386445821564  | 0.0356506083352  | 5.77591733635e-05 | 0.0308723458657  |
| 100 |  0.056544834121  | 0.0567902365684  | 0.000927301234902 | 0.0743033784984  |
+-----+------------------+------------------+-------------------+------------------+
