K2_Time,Counts,Raw,Sky,Error
double,double,double,double,float
3313.063066,5732.062916,5717.526492,7991.287109,14.44828
3313.083499,5733.593503,5718.771266,7981.038086,14.439013
3313.103933,5746.941986,5729.688229,7974.952637,14.433507
3313.124367,5788.592276,5773.283973,7962.961914,14.422651
3313.1448,5814.456795,5797.857145,7961.599121,14.421417
3313.165234,0,0,7951.725586,14.412473
3313.185667,5845.338201,5839.035019,7954.397461,14.414893
3313.206101,5847.85918,5841.828945,7947.245117,14.408411
3313.226535,5864.577349,5859.414446,7941.20459,14.402935
3313.246968,5866.268141,5860.891019,7942.836426,14.404414
3313.267402,5842.232595,5838.057651,7952.333984,14.413023
3313.287835,5864.142858,5858.455369,7946.503418,14.407739
3313.308269,5856.029194,5852.273695,7950.757812,14.411595
3313.328703,5885.78052,5881.96482,7940.479004,14.402276
3313.349136,5887.14588,5884.214038,7943.878906,14.405359
3313.36957,5907.767128,5902.341212,7934.917969,14.397232
3313.390004,5933.339977,5926.473533,7947.87793,14.408984
3313.410437,0,0,7938.341309,14.400338
3313.430871,5939.674268,5933.866935,7928.804688,14.391685
3313.451304,5976.391447,5970.43999,7940.772461,14.402542
3313.471738,5963.064293,5956.338679,7945.769531,14.407073
3313.492171,6000.258531,5995.128482,7961.694824,14.421504
3313.512605,6013.811747,6006.686316,7945.318359,14.406665
3313.533039,6059.499027,6051.601836,7954.701172,14.415169
3313.553472,6065.173855,6055.987611,7950.247559,14.411132
3313.573906,6083.743983,6074.85013,7947.87207,14.408979
3313.59434,6093.878446,6085.549498,7954.604492,14.41508
3313.614773,6122.794409,6113.655347,7947.790039,14.408905
3313.635207,6139.453759,6129.118568,7953.830566,14.41438
3313.65564,6144.099647,6133.330325,7966.651367,14.425992
3313.676074,6132.447808,6120.626175,7970.519043,14.429493
3313.696508,6150.596112,6140.161404,7973.004883,14.431744
3313.716941,6158.630738,6146.484868,7977.131836,14.435477
3313.737375,6163.650835,6150.679418,7965.787598,14.42521
3313.757808,6179.307479,6168.816635,7966.67627,14.426015
3313.778242,6176.164545,6161.018254,7972.206055,14.431021
3313.798676,6224.648317,6210.260424,7971.945312,14.430784
3313.819109,6235.040883,6219.002403,7955.60498,14.415987
3313.839543,6256.302506,6238.198922,7950.92041,14.411742
3313.859976,6252.335598,6234.831637,7960.362793,14.420298
3313.88041,6285.452078,6265.959464,7955.883789,14.416241
3313.900844,0,0,7953.913574,14.414454
3313.921277,6309.751294,6301.419069,7942.510742,14.404119
3313.941711,6308.802062,6300.637057,7956.297852,14.416615
3313.962144,0,0,7944.539551,14.405959
3313.982578,6301.348961,6290.256153,7949.157715,14.410145
3314.003012,6329.196115,6319.403934,7947.773926,14.408891
3314.023445,6331.317919,6319.481281,7955.241211,14.415658
3314.043879,6315.00939,6303.123814,7938.899414,14.400844
3314.064312,6343.882661,6329.682413,7951.283691,14.412072
3314.084746,6374.239863,6359.992553,7948.631836,14.409668
3314.10518,6375.086182,6361.384061,7946.607422,14.407833
3314.125613,6331.018911,6317.268912,7949.844727,14.410768
3314.146047,0,0,7950.50293,14.411364
3314.16648,6375.319834,6366.640197,7926.973633,14.390023
3314.186914,6464.022503,6454.612669,7935.125488,14.39742
3314.207348,6502.029894,6493.969776,7931.53125,14.394159
3314.227781,6463.346694,6454.0678,7927.303711,14.390323
3314.248215,6465.59823,6457.212249,7937.958496,14.399991
3314.268648,0,0,7932.297852,14.394855
3314.289082,6485.106913,6475.118228,7944.388184,14.405821
3314.309516,6460.263205,6449.201625,7944.330078,14.405768
3314.329949,6493.065534,6478.737508,7946.125977,14.407396
3314.350383,6521.987413,6510.7966,7955.121582,14.415549
3314.370816,0,0,7955.928223,14.416281
3314.39125,0,0,7944.426758,14.405856
3314.411684,6556.297431,6550.533455,7938.847656,14.400797
3314.432117,6546.67984,6541.592133,7931.249023,14.393904
3314.452551,6577.338869,6572.668806,7942.248047,14.403881
3314.472984,6588.904306,6581.603875,7932.015625,14.394599
3314.493418,6597.706359,6591.611396,7916.473145,14.380489
3314.513852,6621.728144,6615.875131,7924.777344,14.388029
3314.534285,6650.874255,6643.143701,7924.616211,14.387883
3314.554719,6674.993531,6666.748379,7923.755859,14.387103
3314.575152,6673.321073,6664.99471,7911.001465,14.375518
3314.595586,6689.182403,6682.940851,7907.652832,14.372476
3314.61602,6657.148841,6647.234489,7924.523438,14.387799
3314.636453,6712.464733,6703.737409,7915.502441,14.379607
3314.656887,6709.907601,6698.867693,7909.732422,14.374365
3314.67732,6697.09623,6685.747453,7910.935547,14.375459
3314.697754,6709.321209,6696.656027,7893.798828,14.35988
3314.718188,6717.887029,6705.211456,7921.257812,14.384835
3314.738621,6738.255798,6723.110182,7914.312988,14.378528
3314.759055,6757.141633,6740.837255,7912.006836,14.376431
3314.779488,6784.984539,6769.273003,7906.478516,14.371408
3314.799922,6808.867378,6791.862004,7919.964844,14.38366
3314.820356,6815.769192,6795.674523,7921.936035,14.38545
3314.840789,6845.011599,6825.532238,7932.90625,14.395408
3314.861223,6813.798053,6794.326854,7914.524414,14.378718
3314.881656,0,0,7914.676758,14.378858
3314.90209,6869.887225,6863.68976,7913.458984,14.377751
3314.922524,6910.226817,6904.346958,7907.204102,14.372067
3314.942957,6901.578006,6897.03196,7898.460938,14.36412
3314.963391,6914.902583,6910.511651,7915.811035,14.379888
3314.983824,6912.861766,6907.987196,7892.083496,14.35832
3315.004258,6956.450036,6951.370185,7909.988281,14.374599
3315.024692,6975.305569,6971.926468,7905.264648,14.370305
3315.045125,6966.986379,6963.119353,7887.086914,14.353774
3315.065559,6984.367436,6977.551162,7889.530762,14.355997
3315.085993,6974.692084,6970.10389,7900.359863,14.365847
3315.106426,7033.698057,7028.446536,7897.383789,14.363141
3315.12686,7013.576032,7008.552971,7883.884766,14.35086
3315.147293,7069.927858,7065.086393,7888.740234,14.355278
3315.167727,7059.933128,7055.900345,7884.501465,14.35142
3315.188161,7084.40133,7076.940816,7882.511719,14.349609
3315.208594,7104.774769,7098.787065,7881.655273,14.348831
3315.229028,7114.368315,7105.912016,7870.988281,14.339117
3315.249461,7149.233583,7140.173733,7877.530273,14.345075
3315.269895,7162.104555,7152.434281,7881.294922,14.348503
3315.290328,7178.236442,7169.456056,7885.021484,14.351895
3315.310762,7193.118258,7182.364111,7873.719727,14.341605
3315.331196,7229.802471,7217.648074,7869.089355,14.337387
3315.351629,7221.092623,7206.064061,7856.143555,14.32559
3315.372063,0,0,7860.457031,14.329521
3315.392496,0,0,7864.770508,14.333453
3315.41293,7219.563003,7212.190745,7865.116699,14.333768
3315.433364,7262.811416,7258.318182,7859.883789,14.329
3315.453797,7278.761169,7271.512732,7854.655273,14.324232
3315.474231,7285.315199,7277.660181,7849.910645,14.319905
3315.494665,7280.350678,7272.770083,7845.959961,14.316301
3315.515098,7326.402505,7316.306324,7840.30957,14.311145
3315.535532,7317.111302,7305.495416,7849.491211,14.319523
3315.555965,7364.541243,7353.070116,7858.384766,14.327633
3315.576399,7369.006761,7357.014873,7850.38916,14.320341
3315.596832,7385.313542,7372.332694,7851.049805,14.320945
3315.617266,7409.137713,7397.137593,7847.345703,14.317565
3315.6377,7421.845967,7409.275649,7844.75,14.315197
3315.658133,7451.370286,7437.379543,7848.398438,14.318526
3315.678567,7479.397324,7465.239534,7853.744141,14.323401
3315.699001,7492.014292,7476.585699,7840.156738,14.311006
3315.719434,7509.481788,7492.779624,7851.477051,14.321334
3315.739868,7545.958813,7527.425237,7849.58252,14.319606
3315.760301,7553.988977,7535.517654,7847.411133,14.317625
3315.780735,7594.325285,7576.417672,7864.155762,14.332892
3315.801169,7599.840429,7577.831458,7846.335449,14.316644
3315.821602,7591.544485,7572.09709,7850.133301,14.320108
3315.842036,7599.272074,7581.059,7844.518555,14.314986
3315.862469,0,0,7839.435547,14.310348
3315.882903,7638.302562,7630.189191,7846.325195,14.316635
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3315.964637,7717.653254,7703.552495,7833.236328,14.304688
3315.985071,7742.165624,7730.269618,7839.42334,14.310336
3316.005505,7769.962549,7756.64097,7836.34668,14.307528
3316.025938,7779.971762,7764.992301,7852.69873,14.322448
3316.046372,7768.746658,7752.004131,7854.407715,14.324007
3316.066805,0,0,7849.768555,14.319776
3316.087239,7839.474868,7821.204212,7843.489746,14.314048
3316.107673,0,0,7830.881348,14.302538
3316.128106,7871.000138,7862.484868,7838.057129,14.30909
3316.14854,7907.870182,7898.214189,7835.771484,14.307003
3316.168973,7927.75103,7917.238158,7833.352539,14.304794
3316.189407,7944.538896,7929.440756,7839.994141,14.310858
3316.209841,7994.673984,7979.830205,7831.484863,14.303089
3316.230274,7988.447009,7969.576218,7819.84082,14.292452
3316.250708,7965.427351,7945.859237,7819.544922,14.292182
3316.271141,8017.413481,7996.484019,7828.915039,14.300742
3316.291575,8029.381681,8009.586799,7832.664062,14.304166
3316.312009,8076.526039,8051.662334,7825.830566,14.297924
3316.332442,8077.215095,8054.873778,7814.140625,14.287242
3316.352876,0,0,7816.22168,14.289145
3316.373309,8126.08397,8118.91967,7808.722168,14.282288
3316.393743,8132.131951,8122.337237,7814.789062,14.287835
3316.414177,8179.590909,8171.343703,7806.54248,14.280294
3316.43461,8205.598673,8198.131334,7811.390137,14.284727
3316.455044,8223.752639,8218.058253,7791.935547,14.266928
3316.475477,8237.41115,8226.987101,7796.317383,14.270939
3316.495911,8285.16007,8275.132285,7800.894531,14.275127
3316.516345,8310.717996,8303.517931,7801.000977,14.275226
3316.536778,8359.422124,8351.104421,7795.203613,14.269919
3316.557212,8356.987604,8346.306264,7794.739258,14.269494
3316.577645,8366.796955,8355.829891,7804.63916,14.278553
3316.598079,8366.757779,8356.651501,7785.524414,14.261057
3316.618513,8413.673049,8400.37951,7787.060547,14.262465
3316.638946,8441.847825,8428.899285,7784.292969,14.25993
3316.65938,8457.247057,8444.300543,7789.494629,14.264693
3316.679813,8527.195965,8513.097506,7789.049805,14.264286
3316.700247,8553.4317,8539.99051,7791.320801,14.266365
3316.720681,8621.321182,8603.938379,7790.233887,14.26537
3316.741114,8584.140573,8563.500699,7797.021484,14.271584
3316.761548,8590.042164,8569.479782,7786.947266,14.262361
3316.781981,8605.292227,8584.550297,7796.974609,14.27154
3316.802415,8632.816885,8611.684697,7788.012207,14.263335
3316.822849,8640.960624,8617.119651,7794.234375,14.269032
3316.843282,0,0,7778.648926,14.254759
3316.863716,8719.903172,8710.646206,7769.583008,14.246449
3316.884149,8757.610367,8751.840301,7778.171875,14.254321
3316.904583,8783.094046,8776.963826,7783.103516,14.25884
3316.925017,8808.812161,8803.814538,7774.643555,14.251089
3316.94545,8814.22823,8810.020079,7769.711914,14.246568
3316.965884,8857.066623,8850.901278,7777.380371,14.253596
3316.986317,8873.663697,8867.295857,7780.834961,14.256762
3317.006751,8908.510411,8899.385681,7772.649414,14.24926
3317.027185,8936.885921,8930.93449,7773.253906,14.249815
3317.047618,8953.976783,8948.923074,7766.3125,14.24345
3317.068052,8982.048859,8971.692913,7764.230469,14.241541
3317.088485,8987.431351,8977.50335,7761.625977,14.239153
3317.108919,9010.108108,9000.771405,7771.667969,14.248361
3317.129353,9063.410377,9050.131841,7765.984863,14.243151
3317.149786,9084.63499,9072.014072,7772.537109,14.249158
3317.17022,9124.693774,9111.033357,7762.51709,14.239969
3317.190654,9147.222496,9132.398837,7766.881348,14.243973
3317.211087,9147.444686,9134.406606,7769.461426,14.246338
3317.231521,9205.604543,9190.029149,7751.21582,14.2296
3317.251954,9210.151862,9192.441325,7760.819336,14.238413
3317.272388,9264.152032,9243.984663,7763.87207,14.241213
3317.292822,9285.062436,9264.19776,7747.936523,14.22659
3317.313255,9320.7858,9296.23327,7753.599609,14.231788
3317.333689,0,0,7753.794434,14.231967
3317.354122,0,0,7753.989258,14.232145
3317.374556,9398.371295,9388.918762,7742.709961,14.22179
3317.39499,9434.778326,9427.016776,7733.431152,14.213266
3317.415423,9494.31171,9484.553101,7742.911621,14.221976
3317.435857,9535.916073,9526.410338,7735.792969,14.215437
3317.45629,9525.106358,9516.253127,7750.300781,14.228761
3317.476724,9543.472932,9535.462946,7742.664551,14.221749
3317.497158,9607.416366,9595.814264,7732.229492,14.212162
3317.517591,9634.970961,9620.972341,7747.93457,14.226588
3317.538025,9665.90907,9654.235701,7740.607422,14.21986
3317.558458,9678.787743,9667.766241,7733.595703,14.213417
3317.578892,9715.195364,9703.84964,7738.821289,14.218219
3317.599326,9737.303958,9720.59308,7739.132812,14.218506
3317.619759,9758.032994,9743.1825,7727.17334,14.207515
3317.640193,9810.644282,9790.096704,7732.656738,14.212555
3317.660626,9861.449167,9844.908782,7730.468262,14.210543
3317.68106,9886.532352,9865.575395,7735.77832,14.215424
3317.701493,9919.372779,9896.997043,7728.74707,14.208961
3317.721927,9911.536136,9892.825263,7730.961914,14.210998
3317.742361,9979.570842,9958.911024,7724.506836,14.205063
3317.762794,10020.22823,9996.300349,7741.069336,14.220284
3317.783228,10063.15611,10040.80688,7736.007812,14.215634
3317.803662,10083.67664,10058.33263,7720.705566,14.201568
3317.824095,0,0,7735.952148,14.215583
3317.844529,10142.10207,10134.26963,7724.98291,14.205501
3317.864962,10194.3928,10187.33439,7729.963379,14.210079
3317.885396,10239.37342,10230.39571,7728.868164,14.209072
3317.90583,10272.79925,10260.85782,7722.460449,14.203181
3317.926263,10299.70078,10290.79668,7723.266113,14.203922
3317.946697,10335.18053,10323.35401,7721.128418,14.201957
3317.96713,10395.85866,10382.29243,7725.085938,14.205596
3317.987564,10396.8183,10382.98315,7722.345703,14.203075
3318.007998,10420.34663,10407.48209,7728.598633,14.208825
3318.028431,10475.88659,10464.28063,7728.023438,14.208296
3318.048865,10499.72715,10485.39509,7726.386719,14.206792
3318.069298,10527.34475,10512.58051,7715.4375,14.196722
3318.089732,10563.45287,10546.47861,7723.587891,14.204218
3318.110166,10609.16173,10594.32512,7729.5,14.209654
3318.130599,10652.57275,10628.59293,7722.398438,14.203124
3318.151033,10669.7475,10652.60589,7719.831055,14.200764
3318.171466,10712.7112,10694.18418,7718.733398,14.199754
3318.1919,10758.12594,10735.03679,7708.553223,14.190387
3318.212334,10794.9737,10772.81004,7709.874023,14.191603
3318.232767,10817.48904,10791.90004,7714.774414,14.196111
3318.253201,10930.71439,10906.41587,7714.338379,14.195711
3318.273634,10909.45651,10881.29381,7706.133789,14.18816
3318.294068,10934.72919,10911.71718,7703.401367,14.185644
3318.314502,0,0,7699.978516,14.182492
3318.334935,11019.74982,11011.0625,7695.954102,14.178785
3318.355369,11086.70486,11080.03404,7702.445312,14.184763
3318.375802,11074.19193,11065.42,7703.05127,14.185321
3318.396236,11148.07911,11139.81359,7701.457031,14.183853
3318.41667,11151.89626,11144.56013,7695.838379,14.178679
3318.437103,11205.09214,11197.88936,7692.326172,14.175444
3318.457537,11231.54075,11224.08163,7686.291016,14.169881
3318.47797,11264.02423,11258.70845,7693.49707,14.176521
3318.498404,11304.41407,11298.02116,7691.307617,14.174504
3318.518838,11344.36064,11337.69591,7700.164062,14.182663
3318.539271,11396.46239,11386.71717,7675.556641,14.159983
3318.559705,11420.56664,11412.29277,7697.149902,14.179887
3318.580138,11463.09503,11451.48145,7693.589844,14.176607
3318.600572,11495.09815,11485.6476,7676.763184,14.161096
3318.621006,11526.12692,11516.53259,7682.932617,14.166784
3318.641439,11555.0438,11545.76962,7678.466797,14.162667
3318.661873,11627.46788,11614.6439,7677.164062,14.161466
3318.682306,11654.57869,11642.77022,7676.96582,14.161283
3318.70274,11692.88388,11681.90651,7669.193359,14.154112
3318.723174,11737.56061,11725.3695,7678.222656,14.162442
3318.743607,11763.52773,11746.04525,7675.078125,14.159541
3318.764041,11819.2166,11798.515,7675.847656,14.160252
3318.784474,11833.90277,11810.17074,7677.646484,14.16191
3318.804908,11868.11868,11849.13116,7673.608398,14.158186
3318.825342,0,0,7690.598145,14.173851
3318.845775,11960.08512,11938.87991,7680.151367,14.164221
3318.866209,12005.89568,11977.95509,7691.998047,14.17514
3318.886642,12032.91347,12001.02036,7667.847656,14.15287
3318.907076,12073.35126,12042.33484,7679.364258,14.163495
3318.92751,12109.18833,12075.52027,7676.586426,14.160933
3318.947943,12145.85859,12114.99789,7684.375977,14.168116
3318.968377,12197.87046,12161.736,7684.790039,14.168497
3318.988811,0,0,7679.311523,14.163445
3319.009244,0,0,7672.365234,14.157039
3319.029678,12272.99319,12232.31681,7681.826172,14.165765
3319.050111,0,0,7670.800781,14.155595
3319.070545,0,0,7666.567383,14.151689
3319.090978,12473.5409,12458.07673,7661.504883,14.147016
3319.111412,0,0,7672.864258,14.157499
3319.131846,0,0,7673.762695,14.158328
3319.152279,12593.44365,12577.73295,7665.449707,14.150658
3319.172713,12619.3299,12598.3327,7659.488281,14.145153
3319.193146,12689.20737,12666.93422,7666.94043,14.152033
3319.21358,12720.56361,12698.3678,7658.671875,14.1444
3319.234014,12757.76962,12733.0263,7658.203125,14.143967
3319.254447,12774.39786,12749.70153,7659.325195,14.145002
3319.274881,12812.55523,12786.80764,7653.445312,14.139572
3319.295315,0,0,7652.710449,14.138894
3319.315748,0,0,7651.975586,14.138215
3319.336182,12965.683,12952.48355,7651.782227,14.138037
3319.356615,13010.54961,12998.76411,7663.113281,14.1485
3319.377049,13043.21534,13025.4184,7655.213867,14.141206
3319.397482,13085.4112,13070.16998,7645.60498,14.132329
3319.417916,13112.11667,13094.35224,7646.730469,14.133368
3319.43835,0,0,7657.666992,14.143472
3319.458783,0,0,7642.894043,14.129823
3319.479217,0,0,7643.57959,14.130456
3319.499651,0,0,7651.140625,14.137443
3319.520084,13328.68214,13304.11451,7637.080078,14.124447
3319.540518,0,0,7641.208984,14.128264
