K2_Time,Counts,Raw,Sky,Sigma
3321.829081,18217.526633,18203.355490,7521.680664,14.017328
3321.849515,18237.619232,18226.172180,7519.081055,14.014905
3321.869948,18306.978326,18296.590880,7530.488281,14.025533
3321.890382,18323.139043,18308.571310,7513.886230,14.010063
3321.910816,18363.739868,18354.287731,7513.496094,14.009700
3321.931249,18410.318645,18397.161287,7515.045898,14.011145
3321.951683,18454.764281,18441.413533,7519.017578,14.014846
3321.972116,18503.258406,18483.343636,7504.697266,14.001494
3321.992550,18508.575031,18494.200590,7509.719727,14.006178
3322.012984,18546.608899,18536.937252,7506.441406,14.003120
3322.033417,18631.091613,18609.723214,7509.904297,14.006351
3322.053851,18629.480712,18613.642292,7519.408203,14.015210
3322.074284,18677.158654,18659.463495,7499.314453,13.996472
3322.094718,18750.320542,18728.230433,7511.868164,14.008182
3322.115152,18771.333976,18752.079836,7523.271973,14.018811
3322.135585,18796.590244,18771.510313,7521.871094,14.017506
3322.156019,18848.643192,18824.718066,7522.670898,14.018250
3322.176452,18845.688527,18821.263220,7509.554688,14.006024
3322.196886,18908.872149,18887.251252,7516.700195,14.012686
3322.217320,18946.137508,18919.596333,7510.799316,14.007185
3322.237753,18997.971536,18970.550694,7517.254883,14.013203
3322.258187,19011.325065,18978.314489,7514.518555,14.010653
3322.278620,19056.376761,19017.002896,7506.177246,14.002874
3322.299054,19068.056832,19031.838850,7519.030273,14.014858
3322.319488,NaN,NaN,7518.013672,14.013910
3322.339921,19148.609634,19108.142693,7512.434570,14.008710
3322.360355,19180.060268,19142.028654,7503.988281,14.000832
3322.380788,19233.959610,19186.207009,7503.658203,14.000525
3322.401222,19255.259975,19204.979056,7514.931641,14.011038
3322.421656,19307.325382,19254.419963,7509.688965,14.006150
3322.442089,19412.537660,19343.813707,7519.843750,14.015616
3322.462523,19371.185710,19310.441644,7513.538086,14.009739
3322.482956,NaN,NaN,7498.040039,13.995282
3322.503390,NaN,NaN,7490.898926,13.988617
3322.523824,19528.759369,19509.304586,7509.542969,14.006013
3322.544257,19562.741941,19536.442627,7492.144043,13.989779
3322.564691,19590.436028,19566.686496,7494.871094,13.992325
3322.585124,19644.964971,19619.414997,7502.895508,13.999813
3322.605558,19671.199637,19638.896788,7502.188477,13.999153
3322.625992,19696.968024,19668.679396,7500.970703,13.998016
3322.646425,19754.510611,19716.886369,7496.288086,13.993648
3322.666859,19814.495383,19773.727067,7495.607422,13.993012
3322.687292,19837.583953,19796.524545,7507.956055,14.004533
3322.707726,19855.829410,19806.641926,7493.629883,13.991165
3322.728160,NaN,NaN,7483.039551,13.981277
3322.748593,NaN,NaN,7475.790039,13.974502
3322.769027,20010.987306,19994.745267,7485.420898,13.983500
3322.789461,20067.017564,20056.473730,7477.277832,13.975892
3322.809894,20073.942761,20062.383585,7473.837891,13.972677
3322.830328,NaN,NaN,7463.768066,13.963261
3322.850761,20174.656025,20175.246386,7487.520508,13.985461
3322.871195,NaN,NaN,7473.273438,13.972149
3322.891628,NaN,NaN,7470.910156,13.969940
3322.912062,NaN,NaN,7488.138672,13.986039
3322.932496,NaN,NaN,7466.570801,13.965882
3322.952929,NaN,NaN,7476.161621,13.974850
3322.973363,NaN,NaN,7481.861816,13.980176
3322.993796,NaN,NaN,7473.713867,13.972561
3323.014230,NaN,NaN,7471.982910,13.970943
3323.034664,20519.675084,20505.240333,7476.798340,13.975444
3323.055097,20546.492505,20539.212517,7480.828613,13.979210
3323.075531,20583.502682,20576.745611,7486.304199,13.984325
3323.095964,20618.816277,20607.010896,7478.157227,13.976714
3323.116398,20658.698318,20658.450825,7483.606445,13.981805
3323.136832,20686.077444,20676.575588,7480.573730,13.978971
3323.157265,20732.949424,20719.264504,7473.776367,13.972620
3323.177699,20726.852067,20719.336813,7479.632812,13.978093
3323.198132,20804.470171,20778.168121,7479.649414,13.978108
3323.218566,NaN,NaN,7480.909668,13.979286
3323.239000,NaN,NaN,7482.168945,13.980463
3323.259433,20916.086073,20891.243431,7473.652344,13.972504
3323.279867,20930.399518,20908.486665,7483.556641,13.981759
3323.300300,20938.152789,20913.130150,7470.145508,13.969225
3323.320734,20995.518002,20972.302304,7474.679688,13.973464
3323.341168,21043.405859,21021.087253,7462.105469,13.961705
3323.361601,NaN,NaN,7464.200684,13.963665
3323.382035,NaN,NaN,7465.794922,13.965157
3323.402469,21124.071280,21096.464187,7457.843750,13.957718
3323.422902,21140.536539,21105.168048,7462.437500,13.962016
3323.443336,21199.948316,21165.131906,7470.836426,13.969871
3323.463769,NaN,NaN,7469.591309,13.968707
3323.484203,21261.419902,21230.835564,7471.881836,13.970848
3323.504636,21298.597353,21260.698264,7459.833984,13.959580
3323.525070,21316.189421,21280.674935,7459.590332,13.959352
3323.545504,21357.013620,21323.609366,7456.672363,13.956622
3323.565937,21383.349422,21348.032714,7449.915039,13.950297
3323.586371,21413.644430,21374.377047,7454.812500,13.954882
3323.606805,21437.802746,21400.534210,7463.907227,13.963391
3323.627238,21470.041281,21424.826989,7459.657227,13.959415
3323.647672,21522.608184,21472.593169,7460.759766,13.960446
3323.668105,21538.833655,21487.184299,7446.606445,13.947198
3323.688539,21592.906592,21528.790095,7445.584473,13.946241
3323.708973,NaN,NaN,7445.118652,13.945806
3323.729406,21712.971642,21709.446776,7445.902832,13.946540
3323.749840,21701.986128,21695.048933,7449.473633,13.949883
3323.770273,NaN,NaN,7449.855957,13.950241
3323.790707,21752.478706,21745.000461,7449.081543,13.949516
3323.811140,NaN,NaN,7432.416992,13.933905
3323.831574,NaN,NaN,7443.030273,13.943850
3323.852008,21860.468687,21846.437792,7439.085938,13.940154
3323.872441,21879.830112,21855.435944,7444.433594,13.945164
3323.892875,21908.174743,21878.586059,7446.136230,13.946758
3323.913309,21939.035052,21914.534151,7437.485352,13.938654
3323.933742,21982.184060,21953.620000,7435.020020,13.936344
3323.954176,22002.070939,21966.720901,7447.891602,13.948402
3323.974609,22060.195211,22025.532988,7446.832031,13.947410
3323.995043,22073.433187,22030.607836,7432.888184,13.934345
3324.015477,22082.334951,22043.310578,7429.224121,13.930911
3324.035910,22110.609590,22064.338889,7432.166992,13.933670
3324.056344,22160.718758,22109.574124,7439.629395,13.940662
3324.076777,22170.059745,22114.011052,7432.055664,13.933566
3324.097211,22183.968424,22127.794553,7435.634766,13.936920
3324.117644,22225.413711,22166.356352,7424.261230,13.926257
3324.138078,22255.238232,22195.480214,7442.541016,13.943391
3324.158512,22306.793339,22236.895494,7433.640137,13.935051
3324.178945,22299.334679,22240.909889,7429.833984,13.931482
3324.199379,NaN,NaN,7419.651367,13.921933
3324.219813,NaN,NaN,7411.080078,13.913889
3324.240246,NaN,NaN,7425.110352,13.927053
3324.260680,NaN,NaN,7418.799805,13.921134
3324.281113,NaN,NaN,7419.315430,13.921618
3324.301547,22545.813359,22528.418540,7427.622559,13.929409
3324.321981,NaN,NaN,7410.639160,13.913476
3324.342414,22621.470344,22602.938112,7417.224121,13.919656
3324.362848,22628.555708,22597.054402,7426.587891,13.928439
3324.383281,22663.561299,22638.489475,7420.418457,13.922652
3324.403715,22705.248260,22671.761867,7419.481445,13.921774
3324.424149,22720.447366,22684.463466,7411.389648,13.914180
3324.444582,22738.108452,22696.909625,7417.501465,13.919915
3324.465016,22807.121959,22759.035773,7409.338867,13.912254
3324.485449,22789.169455,22741.539632,7407.730957,13.910745
3324.505883,22834.376933,22785.701958,7409.531250,13.912436
3324.526317,NaN,NaN,7422.097168,13.924228
3324.546750,22881.894264,22826.842544,7404.572266,13.907779
3324.567184,22894.780204,22830.097093,7415.065918,13.917630
3324.587617,22927.893103,22864.153910,7420.965820,13.923166
3324.608051,NaN,NaN,7414.726074,13.917311
3324.628485,NaN,NaN,7412.293945,13.915029
3324.648918,NaN,NaN,7415.988281,13.918496
3324.669352,NaN,NaN,7405.567383,13.908713
3324.689785,NaN,NaN,7405.975098,13.909096
3324.710219,23160.138460,23148.676914,7398.630859,13.902198
3324.730653,23138.069836,23129.950459,7393.730957,13.897593
3324.751086,23197.769435,23180.520833,7405.207031,13.908375
3324.771520,23213.995028,23206.558319,7392.571777,13.896503
3324.791953,23200.870419,23186.424324,7401.983398,13.905347
3324.812387,23255.799638,23230.177822,7390.140137,13.894218
3324.832821,23268.413515,23240.622692,7393.254395,13.897146
3324.853254,23279.564409,23242.744372,7399.201172,13.902734
3324.873688,23353.459644,23312.613985,7404.513672,13.907723
3324.894121,23398.725832,23354.337171,7396.667480,13.900352
3324.914555,23396.526743,23356.325699,7386.689453,13.890974
3324.934989,NaN,NaN,7397.155762,13.900811
3324.955422,23446.632853,23436.298223,7379.055176,13.883794
3324.975856,23478.498649,23468.710674,7387.421875,13.891663
3324.996289,23488.797247,23490.326895,7372.107422,13.877256
3325.016723,23540.924105,23538.998675,7371.583984,13.876763
3325.037157,23557.476515,23554.560597,7373.316895,13.878395
3325.057590,23580.093102,23581.781741,7372.643555,13.877761
3325.078024,23596.500830,23595.262584,7374.291016,13.879312
3325.098457,23644.115254,23639.070221,7379.810059,13.884504
3325.118891,23691.936508,23683.395103,7378.610352,13.883375
3325.139325,23701.111252,23687.580160,7373.291016,13.878371
3325.159758,23735.928913,23727.543408,7377.915527,13.882722
3325.180192,NaN,NaN,7380.707031,13.885348
3325.200625,23745.469602,23736.821401,7383.498535,13.887974
3325.221059,23768.439046,23763.750851,7375.144531,13.880115
3325.241493,23810.973139,23800.014677,7373.297852,13.878377
3325.261926,23850.990792,23828.702431,7368.613770,13.873967
3325.282360,23901.323495,23882.364492,7370.455078,13.875701
3325.302793,23884.179991,23872.004903,7373.604492,13.878665
3325.323227,23915.837492,23893.611173,7366.159180,13.871657
3325.343661,23942.640684,23917.391607,7365.351562,13.870896
3325.364094,23980.169647,23959.974415,7369.827148,13.875111
3325.384528,23995.542543,23974.510976,7372.707031,13.877821
3325.404961,24006.681143,23975.096287,7370.102539,13.875369
3325.425395,24022.366679,23996.037703,7369.793945,13.875079
3325.445829,24069.526004,24044.076137,7366.549805,13.872025
3325.466262,24094.203545,24066.348108,7373.564453,13.878628
3325.486696,24134.636840,24101.681996,7374.646484,13.879646
3325.507129,24125.961417,24093.553843,7362.800293,13.868494
3325.527563,24122.128219,24081.875753,7361.078613,13.866873
3325.547997,24151.296078,24116.894591,7370.156738,13.875420
3325.568430,24190.306251,24155.337407,7374.811035,13.879801
3325.588864,24206.363391,24161.689183,7370.467773,13.875713
3325.609297,24226.386684,24178.150451,7368.297852,13.873671
3325.629731,24259.704379,24211.636614,7370.034180,13.875305
3325.650165,24295.357925,24241.500087,7369.379395,13.874688
3325.670598,24307.151944,24253.955606,7377.926270,13.882732
3325.691032,24313.673229,24257.554243,7368.820801,13.874163
3325.711466,24315.755957,24256.132250,7369.132324,13.874455
3325.731899,24360.111529,24293.271878,7363.677734,13.869320
3325.752333,24367.653710,24300.933389,7367.184082,13.872622
3325.772766,24368.072834,24305.266044,7383.132324,13.887630
3325.793200,24417.650517,24349.130304,7372.816895,13.877925
3325.813633,24424.910858,24348.992667,7357.454102,13.863458
3325.834067,24445.350599,24369.943897,7361.154785,13.866944
3325.854501,24424.816398,24345.697371,7363.524414,13.869176
3325.874934,24501.894181,24423.041984,7370.387695,13.875637
3325.895368,24501.671890,24421.619412,7365.493652,13.871031
3325.915802,NaN,NaN,7347.958984,13.854509
3325.936235,24582.235683,24560.607985,7361.399414,13.867174
3325.956669,24626.095590,24602.389887,7355.299805,13.861428
3325.977102,24627.567774,24604.944104,7348.977051,13.855469
3325.997536,24674.810599,24645.631481,7361.867676,13.867616
3326.017970,NaN,NaN,7350.531250,13.856935
3326.038403,NaN,NaN,7343.416992,13.850226
3326.058837,24727.643607,24704.420253,7367.252441,13.872686
3326.079270,24750.902740,24732.465116,7347.760254,13.854322
3326.099704,24783.233653,24752.788521,7349.126953,13.855611
3326.120137,24784.123089,24755.114173,7335.717285,13.842964
3326.140571,24825.671235,24791.081776,7342.101562,13.848986
3326.161005,NaN,NaN,7342.019531,13.848908
3326.181438,24862.214438,24826.929623,7343.604004,13.850403
3326.201872,24848.908632,24815.227128,7344.218750,13.850983
3326.222305,24912.996082,24868.017309,7341.808105,13.848709
3326.242739,24871.421496,24831.079879,7347.003906,13.853609
3326.263173,24917.026137,24872.114442,7339.373535,13.846413
3326.283606,24919.455004,24872.176647,7332.969727,13.840371
3326.304040,24941.644231,24893.488970,7338.811035,13.845882
3326.324474,24955.297183,24909.822653,7340.799316,13.847758
3326.344907,24965.219703,24913.454243,7336.478027,13.843682
3326.365341,24969.469514,24919.891096,7326.235352,13.834015
3326.385774,25022.191531,24964.970062,7343.640625,13.850437
3326.406208,25033.946208,24981.481446,7330.074707,13.837639
3326.426642,25017.835332,24968.900334,7342.863281,13.849705
3326.447075,NaN,NaN,7343.933594,13.850714
3326.467509,25064.804747,25011.757703,7348.182129,13.854720
3326.487942,25075.397990,25020.706246,7342.700195,13.849550
3326.508376,25107.659379,25053.649682,7332.450195,13.839881
3326.528810,25106.331540,25055.082489,7337.363281,13.844517
3326.549243,25105.726968,25042.826204,7342.921387,13.849759
3326.569677,25122.557665,25054.062839,7352.482422,13.858773
3326.590110,25138.907829,25080.054901,7343.250488,13.850069
3326.610544,25156.282534,25092.277381,7343.468262,13.850275
3326.630978,25152.722214,25079.987008,7348.480469,13.855000
3326.651411,NaN,NaN,7329.681641,13.837268
3326.671845,25233.831163,25216.672260,7334.981445,13.842270
3326.692278,25271.694849,25260.252481,7328.914551,13.836543
3326.712712,25301.662731,25279.999132,7329.171875,13.836786
3326.733146,25300.352274,25285.414771,7339.299316,13.846343
3326.753579,25333.262430,25320.568012,7329.891113,13.837465
3326.774013,25349.985782,25334.620346,7336.738281,13.843927
3326.794446,25363.357675,25344.028539,7328.055664,13.835732
3326.814880,25382.998091,25365.417657,7324.452148,13.832331
3326.835314,25383.686956,25374.960981,7323.818359,13.831732
3326.855747,25400.020458,25386.238155,7327.939453,13.835623
3326.876181,25407.143925,25395.754630,7338.488281,13.845578
3326.896614,25437.741095,25421.986527,7326.433105,13.834201
3326.917048,25450.067704,25432.075312,7324.966797,13.832817
3326.937482,25470.498415,25456.513262,7333.417969,13.840794
3326.957915,25475.399361,25456.357301,7330.006348,13.837575
3326.978349,25484.512365,25468.733134,7345.812988,13.852486
3326.998782,25527.304511,25503.671086,7339.031250,13.846089
3327.019216,25493.503485,25468.003109,7329.535645,13.837130
3327.039650,25531.433907,25510.910684,7335.710449,13.842957
3327.060083,25551.025578,25525.975942,7342.494141,13.849357
3327.080517,25562.635270,25539.569080,7333.459961,13.840834
3327.100950,25582.384545,25556.466128,7330.302734,13.837854
3327.121384,25617.816894,25585.074660,7333.801758,13.841156
3327.141818,NaN,NaN,7326.869141,13.834613
3327.162251,25623.746564,25596.261960,7319.938477,13.828068
3327.182685,25640.249998,25611.370120,7325.870117,13.833670
3327.203118,25626.895226,25598.525914,7315.415039,13.823794
3327.223552,25657.957624,25621.431443,7317.636719,13.825893
3327.243986,25675.545112,25639.659728,7323.626953,13.831552
3327.264419,25681.087755,25639.330140,7319.513672,13.827667
3327.284853,25741.893785,25696.282952,7314.208008,13.822654
3327.305286,25676.040952,25636.861135,7325.589355,13.833405
3327.325720,25722.749383,25678.105217,7304.833008,13.813793
3327.346154,25705.380715,25665.439896,7324.290527,13.832178
3327.366587,25712.441290,25674.265145,7310.354980,13.819013
3327.387021,NaN,NaN,7310.261230,13.818924
3327.407454,25760.673984,25756.644603,7306.197754,13.815083
3327.427888,25787.829183,25790.180291,7306.764160,13.815619
3327.448322,25794.699988,25786.366953,7301.675781,13.810807
3327.468755,25814.329798,25812.603079,7307.604980,13.816413
3327.489189,25823.316104,25814.867715,7307.066406,13.815905
3327.509622,25852.565747,25844.870291,7301.878418,13.810999
3327.530056,25856.965449,25841.456654,7306.147949,13.815036
3327.550490,25867.915109,25850.781078,7291.156738,13.800856
3327.570923,25906.822890,25894.180887,7290.264160,13.800011
3327.591357,25878.448938,25871.350484,7294.817383,13.804318
3327.611790,25902.415049,25891.097037,7284.999023,13.795027
3327.632224,25924.259871,25906.329066,7282.808105,13.792952
3327.652658,25924.809886,25906.727374,7282.521484,13.792681
3327.673091,25941.616292,25920.452239,7287.356445,13.797257
3327.693525,25954.372244,25930.969379,7273.817871,13.784436
3327.713958,25970.513742,25941.613700,7280.609375,13.790870
3327.734392,25969.379447,25941.931614,7292.529297,13.802155
3327.754826,25958.585931,25936.310363,7290.174805,13.799926
3327.775259,25978.240778,25949.631510,7291.603516,13.801278
3327.795693,26009.062966,25980.830731,7286.819824,13.796750
3327.816126,25990.256539,25964.428235,7284.590332,13.794640
3327.836560,26022.354013,25992.731033,7294.171387,13.803708
3327.856994,26019.900002,25997.455597,7290.183594,13.799934
3327.877427,26017.376780,25991.742883,7276.592773,13.787065
3327.897861,26049.064185,26012.614808,7278.413086,13.788790
3327.918294,26065.814291,26034.688589,7285.428711,13.795433
3327.938728,26059.388766,26023.398475,7287.690430,13.797575
3327.959162,26046.743666,26018.353905,7282.973633,13.793109
3327.979595,26066.637022,26029.868445,7282.514648,13.792674
3328.000029,26081.109949,26046.337333,7282.151367,13.792330
3328.020463,26076.677426,26035.349574,7290.482422,13.800218
3328.040896,26114.222527,26069.171020,7286.147949,13.796114
3328.061330,26126.112140,26072.998694,7279.323242,13.789651
3328.081763,26094.408054,26043.402023,7284.190430,13.794261
3328.102197,26101.656030,26052.116948,7290.638672,13.800365
3328.122630,NaN,NaN,7294.300781,13.803831
3328.143064,26170.804304,26141.141752,7275.649902,13.786171
3328.163498,26154.695950,26131.986124,7279.309570,13.789639
3328.183931,26185.028228,26160.974741,7276.261719,13.786752
3328.204365,26181.910597,26159.329475,7270.274902,13.781078
3328.224798,26210.904408,26189.450204,7284.052734,13.794130
3328.245232,26216.918013,26189.908726,7280.944336,13.791187
3328.265666,26220.470807,26186.530594,7287.491699,13.797386
3328.286099,26171.331127,26144.297987,7283.731934,13.793826
3328.306533,26252.064803,26222.170153,7282.041504,13.792226
3328.326967,26256.046235,26216.590284,7291.891602,13.801551
3328.347400,NaN,NaN,7280.860352,13.791107
3328.367834,26222.643246,26193.337037,7278.864258,13.789217
3328.388267,26236.568344,26203.736390,7279.808594,13.790112
3328.408701,26261.839202,26222.386461,7276.902344,13.787358
3328.429134,26249.644938,26216.394711,7288.740234,13.798569
3328.449568,26263.920785,26226.730906,7287.841309,13.797717
3328.470002,26266.204917,26226.891853,7274.827637,13.785393
3328.490435,26288.971782,26239.530566,7281.455566,13.791671
3328.510869,26268.667234,26226.958094,7272.760254,13.783433
3328.531302,26282.540679,26235.895348,7287.254883,13.797162
3328.551736,26318.604701,26265.226688,7274.692871,13.785265
3328.572170,26297.889992,26254.769837,7282.975098,13.793110
3328.592603,26322.712827,26265.134276,7258.989258,13.770378
3328.613037,26313.590030,26267.561639,7270.704102,13.781485
3328.633471,26308.500589,26263.236192,7266.643555,13.777636
3328.653904,26348.175513,26292.435266,7262.506348,13.773714
3328.674338,26325.726065,26274.519726,7268.255371,13.779164
3328.694771,26322.621945,26269.596775,7262.578125,13.773782
3328.715205,26319.676588,26263.163265,7261.326172,13.772594
3328.735639,26325.451677,26276.475033,7272.820312,13.783491
3328.756072,26336.879219,26273.177300,7275.950195,13.786456
3328.776506,26327.636785,26263.478581,7273.845215,13.784462
3328.796939,26335.207711,26275.710566,7264.033691,13.775162
3328.817373,26358.029817,26287.983596,7269.852539,13.780678
3328.837807,26350.874382,26286.840622,7264.148438,13.775270
3328.858240,NaN,NaN,7263.211914,13.774383
3328.878674,26405.824081,26381.736459,7255.281250,13.766861
3328.899107,26400.146674,26379.737414,7249.845215,13.761703
3328.919541,26430.584332,26417.591288,7249.160156,13.761052
3328.939975,26434.324500,26420.337940,7259.014160,13.770402
3328.960408,26430.691342,26422.652038,7247.584473,13.759556
3328.980842,26404.360479,26380.797315,7236.972656,13.749479
3329.001275,26423.198093,26404.547076,7248.940918,13.760844
3329.021709,26443.816007,26428.931493,7246.485840,13.758513
3329.042143,26445.905213,26439.950397,7254.693359,13.766303
3329.062576,26473.508580,26457.088047,7256.217773,13.767749
3329.083010,26454.914337,26450.155928,7240.968262,13.753275
3329.103443,NaN,NaN,7244.484375,13.756613
3329.123877,NaN,NaN,7248.000000,13.759951
3329.144311,NaN,NaN,7271.117188,13.781877
3329.164744,26472.844711,26468.393432,7249.244141,13.761131
3329.185178,26486.921991,26491.757065,7253.312500,13.764993
3329.205611,26505.504980,26503.219206,7244.467773,13.756598
3329.226045,26481.490062,26474.906161,7246.703125,13.758719
3329.246479,26504.285886,26493.226496,7253.687012,13.765348
3329.266912,26505.149544,26507.824414,7244.499023,13.756627
3329.287346,26531.834265,26518.287976,7249.895508,13.761750
3329.307779,26520.485196,26512.372669,7252.792480,13.764499
3329.328213,26506.888571,26505.211491,7246.119141,13.758165
3329.348647,26553.372315,26543.937495,7246.413086,13.758445
3329.369080,26529.592387,26520.072772,7245.614258,13.757686
3329.389514,26538.137404,26529.310863,7242.188965,13.754434
3329.409947,26545.869091,26533.966384,7245.965820,13.758020
3329.430381,26533.319638,26516.805371,7241.454102,13.753736
3329.450815,26564.049270,26545.452368,7244.365234,13.756500
3329.471248,26560.063143,26545.025710,7243.772461,13.755937
3329.491682,26560.410046,26542.489975,7254.332520,13.765960
3329.512115,26583.209759,26567.171387,7234.578125,13.747205
3329.532549,26559.956799,26539.595304,7233.741699,13.746409
3329.552983,26565.569592,26544.346677,7241.383301,13.753668
3329.573416,26556.663593,26543.993516,7238.216309,13.750661
3329.593850,26564.219233,26546.943007,7233.055664,13.745758
3329.614283,26550.396852,26543.918661,7239.179688,13.751576
3329.634717,26585.366912,26564.796839,7247.547852,13.759521
3329.655151,26583.652531,26568.911745,7232.658203,13.745380
3329.675584,26555.208795,26548.901988,7236.750977,13.749269
3329.696018,26575.686802,26554.359836,7212.771484,13.726470
3329.716451,26563.717075,26533.727514,7245.210938,13.757303
3329.736885,26579.985992,26561.687377,7241.144531,13.753442
3329.757319,26581.081027,26562.704460,7232.939941,13.745648
3329.777752,26558.664448,26540.091671,7233.400391,13.746086
3329.798186,26546.295672,26525.678450,7239.979492,13.752336
3329.818619,26564.574713,26540.560824,7228.962402,13.741868
3329.839053,26580.135817,26565.840169,7220.788086,13.734097
3329.859487,26587.873215,26568.662932,7240.672363,13.752994
3329.879920,26584.937709,26565.579287,7227.686523,13.740655
3329.900354,26583.495667,26562.824723,7241.899414,13.754159
3329.920787,26578.213297,26556.372623,7232.811523,13.745525
3329.941221,26584.690423,26561.426746,7229.301270,13.742189
3329.961655,26561.335811,26542.750543,7222.841797,13.736050
3329.982088,26599.857037,26569.922715,7227.857422,13.740817
3330.002522,26564.255968,26543.674436,7224.943359,13.738048
3330.022955,26605.918331,26580.715340,7224.520996,13.737646
3330.043389,26587.819118,26559.842735,7225.398438,13.738480
3330.063823,26566.620576,26541.059791,7211.296875,13.725067
3330.084256,26593.009822,26575.302896,7224.670410,13.737788
3330.104690,26569.876762,26547.938564,7226.628906,13.739650
3330.125123,26557.230085,26533.902830,7220.151367,13.733491
3330.145557,26601.807166,26567.288944,7215.169922,13.728753
3330.165991,26567.648582,26540.715294,7217.835938,13.731289
3330.186424,NaN,NaN,7227.742676,13.740708
3330.206858,26571.190844,26537.619537,7226.858398,13.739868
3330.227291,26597.873190,26568.203351,7232.159180,13.744905
3330.247725,26572.134398,26533.076510,7221.085449,13.734379
3330.268159,26573.641721,26536.867164,7231.381348,13.744167
3330.288592,26569.343844,26534.243994,7229.464844,13.742346
3330.309026,26566.886775,26537.121218,7221.838379,13.735095
3330.329460,26562.274766,26534.919110,7213.831055,13.727479
3330.349893,26555.398215,26518.171504,7216.557617,13.730073
3330.370327,26580.173367,26546.150121,7217.105957,13.730594
3330.390760,26578.414424,26539.216225,7220.984863,13.734282
3330.411194,26565.536293,26524.795248,7220.588867,13.733907
3330.431627,26552.786886,26520.805762,7212.224121,13.725949
3330.452061,26550.992088,26510.253227,7215.474609,13.729042
3330.472495,26548.996967,26515.814746,7215.563965,13.729127
3330.492928,26558.198631,26514.628608,7223.262695,13.736450
3330.513362,26568.033548,26520.110966,7211.221680,13.724996
3330.533795,26565.512068,26530.414560,7196.196289,13.710690
3330.554229,26570.555455,26532.459013,7212.189941,13.725918
3330.574663,26545.031515,26509.732771,7228.570801,13.741495
3330.595096,26549.268917,26517.404386,7209.114746,13.722990
3330.615530,26534.980033,26497.918777,7206.370117,13.720378
3330.635964,26574.368927,26535.337795,7217.323242,13.730802
3330.656397,26523.184717,26484.751534,7213.890625,13.727535
3330.676831,26557.670594,26521.699395,7215.458496,13.729027
3330.697264,26556.094031,26527.641474,7201.499512,13.715740
3330.717698,26542.039338,26499.105627,7209.332031,13.723197
3330.738131,26539.243372,26498.981452,7209.947266,13.723783
3330.758565,26533.469150,26493.921803,7202.987793,13.717157
3330.778999,26537.885006,26497.933753,7213.050781,13.726736
3330.799432,26543.093925,26506.901655,7209.915039,13.723752
3330.819866,26537.981633,26505.994236,7209.746582,13.723591
3330.840299,26526.922266,26500.188083,7217.011719,13.730504
3330.860733,26523.784820,26484.956251,7198.170898,13.712570
3330.881167,26486.570976,26450.897691,7201.927734,13.716148
3330.901600,26518.421096,26478.876609,7202.772461,13.716952
3330.922034,26494.738192,26465.616329,7200.997070,13.715262
3330.942468,26507.207187,26472.951508,7204.927246,13.719005
3330.962901,26506.459003,26469.917716,7192.724609,13.707381
3330.983335,26508.253346,26466.640336,7206.805176,13.720792
3331.003768,26509.675566,26477.218796,7195.304688,13.709840
3331.024202,26492.133956,26449.429354,7200.959961,13.715227
3331.044635,26507.070037,26463.301359,7190.724609,13.705476
3331.065069,NaN,NaN,7194.128418,13.708719
3331.085503,26482.450439,26446.813090,7197.531250,13.711961
3331.105936,26481.858300,26443.575542,7184.979492,13.700000
3331.126370,26480.462418,26441.548106,7185.166992,13.700179
3331.146804,26476.730758,26440.553723,7193.989258,13.708587
3331.167237,26461.094911,26424.768487,7184.928223,13.699951
3331.187671,26468.937780,26434.444935,7197.353516,13.711792
3331.208104,26473.328691,26437.516241,7175.482910,13.690943
3331.228538,26448.214008,26417.673862,7181.173340,13.696370
3331.248972,26439.494059,26403.777429,7192.446777,13.707117
3331.269405,26457.309964,26431.993794,7189.251465,13.704072
3331.289839,26460.679552,26433.481822,7188.334473,13.703197
3331.310272,26442.348083,26412.001570,7190.231934,13.705006
3331.330706,26436.433848,26408.586137,7184.713867,13.699746
3331.351140,26434.381811,26405.186960,7176.853516,13.692250
3331.371573,26435.880771,26412.674564,7196.374023,13.710859
3331.392007,26458.942620,26423.119905,7191.020996,13.705759
3331.412440,26436.766005,26400.839967,7185.604004,13.700595
3331.432874,26430.209295,26398.793467,7190.743164,13.705494
3331.453308,26411.073014,26379.390772,7186.363281,13.701319
3331.473741,26419.556820,26386.060277,7178.651367,13.693965
3331.494175,26377.684205,26348.939782,7182.107910,13.697262
3331.514608,26416.310265,26379.115104,7186.540527,13.701488
3331.535042,26401.046048,26380.018806,7193.490234,13.708112
3331.555476,26377.194244,26338.416453,7180.615723,13.695839
3331.575909,26368.768184,26339.552983,7182.124023,13.697276
3331.596343,26380.133318,26340.461640,7178.110352,13.693449
3331.616776,26375.489225,26348.278902,7195.941406,13.710446
3331.637210,26393.517102,26371.726055,7177.958496,13.693305
3331.657644,26351.739103,26322.656355,7175.618652,13.691072
3331.678077,26378.542271,26354.984773,7176.365234,13.691785
3331.698511,26347.710766,26312.289868,7181.556152,13.696735
3331.718944,26338.924001,26313.176950,7166.624023,13.682488
3331.739378,26345.896796,26310.730964,7172.385254,13.687986
3331.759812,26332.250837,26306.595099,7172.645508,13.688235
3331.780245,26305.208064,26280.813216,7181.194336,13.696390
3331.800679,26324.927599,26303.503718,7176.978027,13.692369
