LC of   211559048,,,,,
K2_Time,Counts,Raw,RB,Sky,Error
3299.781242,4423.678703,4578.697317,5.604513,20932.51367,166.271878
3299.801676,4445.073807,4599.192699,6.108149,20905.82813,166.254531
3299.822109,4421.426914,4577.14558,6.273006,20903.96875,166.170873
3299.842543,4424.296856,4579.95379,6.186046,20897.66406,166.159605
3299.862977,4401.994095,4555.693638,6.636056,20887.9375,166.054485
3299.88341,4422.74358,4576.895836,5.646116,20916.80664,166.217304
3299.903844,4419.910143,4573.900106,6.444129,20882.83789,166.096556
3299.924277,4419.676263,4572.073245,6.438383,20897.23828,166.143047
3299.944711,4418.43958,4571.195491,6.405729,20879.98438,166.082363
3299.965145,4446.442651,4601.568443,6.128018,20872.35156,166.149214
3299.985578,4437.269404,4592.142109,5.767856,20904.87891,166.225825
3300.006012,4426.478322,4580.676173,5.997315,20861.19531,166.047072
3300.026445,4431.659445,4584.598669,5.791119,20877.01953,166.116022
3300.046879,4458.445242,4611.886739,5.277875,20875.86523,166.200118
3300.067313,4411.224055,4561.142229,6.377199,20843.21094,165.937908
3300.087746,4429.003913,4579.563661,5.966887,20857.09375,166.041898
3300.10818,4427.442806,4576.999602,6.351245,20848.22656,166.007655
3300.128613,4426.852424,4574.937924,6.243401,20878.29883,166.104444
3300.149047,4441.055384,4590.952364,5.478132,20859.2168,166.08843
3300.169481,4433.245436,4582.787608,5.340642,20837.64648,165.991966
3300.189914,4416.805675,4564.430463,6.37827,20832.16406,165.919952
3300.210348,4441.224777,4588.70656,5.644844,20840.9375,166.028976
3300.230781,4413.538518,4558.936222,6.587341,20823.34375,165.880232
3300.251215,4429.185649,4572.548768,6.033836,20815.61719,165.90626
3300.271649,4403.744894,4545.867459,6.684983,20811.21484,165.808169
3300.292082,4414.932942,4558.512931,6.061879,20830.2168,165.9074
3300.312516,4408.40997,4549.755007,6.180999,20800.25391,165.787467
3300.332949,4420.059642,4557.547564,6.612519,20787.48633,165.783791
3300.353383,4417.393101,4552.153615,6.431562,20801.64063,165.821563
3300.373817,4432.162494,4566.8631,6.008082,20789.72656,165.83095
3300.39425,4437.486365,4570.142716,5.951755,20798.64453,165.877762
3300.414684,4433.303417,4563.73398,6.331734,20772.70117,165.778722
3300.435117,4421.567741,4549.257937,5.921485,20776.22656,165.751721
3300.455551,4417.295052,4541.549643,6.296771,20779.41797,165.748164
3300.475985,4440.752844,4563.179815,6.236695,20785.07617,165.843902
3300.496418,4429.430535,4547.272982,6.688617,20778.24609,165.784221
3300.516852,4442.938316,4555.317025,5.900542,20791.97266,165.873753
3300.537285,4441.892717,4556.81495,5.795887,20771.39063,165.802657
3300.557719,4457.579714,4571.812954,5.609627,20795.79297,165.934418
3300.578153,4443.299123,4550.689758,5.859486,20776.75195,165.824907
3300.598586,4476.063971,4578.778215,5.668971,20776.94336,165.933218
3300.61902,4443.647573,4542.590017,6.038892,20764.58008,165.786033
3300.639453,4432.383955,4525.825742,6.765403,20740.26367,165.668992
3300.659887,0,0,0,20760.77539,0
3300.680321,4430.461933,4570.759696,5.856267,20761.05078,165.731059
3300.700754,4423.248572,4556.955555,6.79948,20747.65039,165.663238
3300.721188,4432.835008,4562.934088,5.757031,20731.53516,165.641752
3300.741622,4421.493879,4547.833168,6.059663,20755.00781,165.681674
3300.762055,0,0,0,20735.40234,0
3300.782489,4408.217679,4525.594705,6.868498,20733.03906,165.565664
3300.802922,4447.750762,4557.249544,6.45826,20720.74219,165.65532
3300.823356,4425.623533,4532.926302,6.275344,20724.76758,165.595738
3300.843789,4428.973071,4529.739586,6.311572,20737.24023,165.647818
3300.864223,4404.43802,4502.52507,7.063256,20712.88672,165.486844
3300.884657,4445.207415,4540.871727,6.175376,20709.16797,165.608854
3300.90509,4428.403673,4519.378373,6.919497,20726.26953,165.609834
3300.925524,4444.075758,4531.900305,6.039823,20713.89844,165.6207
3300.945957,4434.034731,4514.218347,6.497644,20700.04688,165.542036
3300.966391,4423.084974,4498.103659,6.543464,20710.74219,165.541198
3300.986825,4427.086768,4495.32731,7.008911,20683.83008,165.465733
3301.007258,4434.279792,4494.221768,5.896606,20705.70508,165.561476
3301.027692,4426.895822,4476.848366,7.19348,20683.83594,165.465123
3301.048126,4423.977249,4455.73437,6.95356,20678.66016,165.438453
3301.068559,4441.8666,4469.792765,6.379055,20702.89844,165.577215
3301.088993,4435.708555,4450.722779,6.568402,20676.17188,165.468908
3301.109426,4409.096362,4410.402948,7.716108,20652.62109,165.303557
3301.12986,4433.497472,4424.341261,7.392345,20663.51563,165.419918
3301.150294,0,0,0,20643.33008,0
3301.170727,4476.775262,4620.497451,5.763434,20633.78125,165.464546
3301.191161,4446.523718,4587.603269,5.137021,20626.21484,165.339899
3301.211594,4423.141487,4561.9692,6.288377,20620.32422,165.243353
3301.232028,4429.030781,4566.490776,6.017314,20614.61914,165.24396
3301.252462,4430.771005,4567.51506,5.691692,20618.64063,165.262968
3301.272895,4436.110713,4571.179932,6.084931,20600.27344,165.219988
3301.293329,4427.84053,4557.984571,6.026577,20624.87109,165.273853
3301.313762,4433.569965,4561.852132,5.770012,20597.60742,165.202807
3301.334196,4426.283727,4549.836894,6.218295,20584.31445,165.134883
3301.35463,4449.581377,4573.762814,5.692514,20591,165.233837
3301.375063,4444.915364,4569.062804,5.494726,20602.28516,165.255674
3301.395497,0,0,0,20568.75977,0
3301.41593,4426.966064,4550.284985,6.022129,20576.10938,165.110046
3301.436364,4431.894776,4551.340016,6.505123,20560.35742,165.074306
3301.456798,4418.957525,4530.664751,7.051138,20562.99219,165.040278
3301.477231,4433.008283,4540.587731,6.125766,20568.62891,165.105297
3301.497665,4460.52554,4557.538771,5.721702,20584.02344,165.246926
3301.518098,4426.702454,4516.065178,6.248785,20582.85352,165.131442
3301.538532,4446.810531,4526.107652,6.055094,20559.08984,165.119373
3301.558966,4433.451855,4513.857172,6.837732,20512.6875,164.921948
3301.579399,4454.05799,4521.585095,5.92825,20550.0918,165.113593
3301.599833,4438.856722,4498.802542,6.662071,20555.98047,165.082843
3301.620266,4426.87421,4470.097186,6.877326,20544.41797,165.005071
3301.6407,0,0,0,20542.26758,0
3301.661134,0,0,0,20540.11719,0
3301.681567,4416.552274,4557.977403,6.366233,20513.46094,164.868633
3301.702001,4443.381038,4585.722657,5.151371,20527.11719,165.002448
3301.722434,4421.870755,4559.943614,6.655352,20466.28516,164.730168
3301.742868,4434.037631,4573.614569,6.233339,20482.26172,164.82328
3301.763302,4426.896692,4564.447729,5.775166,20513.39453,164.902615
3301.783735,4425.754395,4564.746837,6.273122,20471.76367,164.761149
3301.804169,4444.409497,4582.067152,5.884177,20452.00781,164.757506
3301.824602,4437.787439,4573.743323,6.046211,20488.77734,164.85723
3301.845036,4437.864201,4571.70166,5.940002,20457.86328,164.755224
3301.86547,0,0,0,20507.9668,0
3301.885903,4422.320398,4552.398546,5.976866,20478.56836,164.772301
3301.906337,4413.035097,4546.468182,6.376462,20440.3125,164.614933
3301.92677,4436.128965,4566.496981,5.829682,20468.36719,164.784236
3301.947204,4436.010568,4561.8239,6.447584,20458.35352,164.750712
3301.967638,4429.322644,4555.747422,6.511013,20432.40625,164.642687
3301.988071,4428.108767,4549.314172,6.604882,20425.26563,164.615022
3302.008505,4433.006604,4552.103858,6.019407,20451.87891,164.719345
3302.028939,4445.407507,4563.369527,5.71111,20449.61328,164.752885
3302.049372,4438.415096,4553.393903,5.778796,20456.87305,164.75377
3302.069806,4434.661028,4548.435857,6.366514,20426.14258,164.639623
3302.090239,4432.518421,4541.013753,6.468076,20421.66797,164.617711
3302.110673,4428.134818,4539.950356,5.819668,20445.86719,164.683321
3302.131106,4449.575459,4557.192856,5.328471,20453.4375,164.779329
3302.15154,4431.294043,4531.787351,6.337589,20433.50195,164.652843
3302.171974,4418.384056,4515.561903,6.449594,20432.42773,164.606535
3302.192407,4419.188222,4509.810332,6.821281,20441.97852,164.640826
3302.212841,4437.14093,4527.215576,6.334591,20419.07031,164.624416
3302.233275,4434.539757,4518.894111,6.646203,20446.05078,164.70513
3302.253708,4452.388008,4536.317349,5.53272,20415.07227,164.661664
3302.274142,4441.415533,4516.598643,6.328392,20407.32422,164.599672
3302.294575,4436.666215,4507.46344,6.486374,20397.25195,164.550576
3302.315009,4430.05708,4498.8624,6.711991,20376.05859,164.45844
3302.335443,4439.919443,4495.840445,5.937994,20403.30859,164.581416
3302.355876,4420.342146,4469.651486,6.942482,20378.8418,164.43546
3302.37631,0,0,0,20358.94922,0
3302.396743,4428.003439,4563.787543,6.310699,20349.64063,164.364033
3302.417177,4456.005971,4590.63114,5.825113,20353.14648,164.468506
3302.43761,4391.200151,4523.592947,7.350071,20363.49414,164.287896
3302.458044,4468.506839,4603.200025,5.361388,20343.73828,164.478757
3302.478478,4456.266456,4590.137274,5.626195,20335.07422,164.409455
3302.498911,4440.533512,4572.17718,5.970467,20337.73047,164.366089
3302.519345,4424.719482,4554.484799,6.42847,20325.78125,164.273979
3302.539779,0,0,0,20304.70703,0
3302.560212,4435.327095,4560.222438,5.959615,20328.46484,164.318082
3302.580646,4451.316223,4573.101639,6.599069,20299.19922,164.274028
3302.601079,4417.030596,4534.491258,6.607581,20305.58789,164.181423
3302.621513,4458.445214,4573.649701,5.524083,20305.39453,164.31824
3302.641947,4443.134305,4555.842111,6.150803,20295.18555,164.233551
3302.66238,4437.524535,4547.924601,6.352802,20299.78906,164.230211
3302.682814,4439.630603,4545.125763,6.05121,20317.28516,164.295267
3302.703247,4459.251402,4564.048627,5.267889,20317.94141,164.362536
3302.723681,4456.525683,4555.522548,6.038692,20292.36914,164.26865
3302.744115,4439.468945,4535.033774,6.561529,20290.32031,164.205232
3302.764548,4447.437957,4540.277975,6.093409,20266.78125,164.153531
3302.784982,4409.095961,4496.325085,6.957627,20287.69531,164.095642
3302.805415,4432.422848,4509.647895,6.768423,20269.44336,164.112502
3302.825849,4418.164135,4494.570951,6.842908,20241.43359,163.972031
3302.846283,4436.047488,4505.56119,6.653237,20276.3125,164.147357
3302.866716,4446.016695,4507.856203,6.343493,20252.4043,164.101057
3302.88715,4437.282706,4492.395358,6.040697,20268.875,164.126757
3302.907583,4415.199437,4463.094592,6.666022,20253.23438,164.001406
3302.928017,4428.937346,4465.293504,6.992495,20245.58789,164.021653
3302.948451,4423.302119,4449.054096,6.960555,20265.24805,164.068261
3302.968884,4428.303972,4444.236129,6.903981,20251.22656,164.038289
3302.989318,4429.89205,4437.381459,6.822818,20236.5625,163.994827
3303.009751,4446.404006,4442.349219,6.623179,20220.86523,163.997535
3303.030185,4437.48176,4425.929935,7.490335,20203.72266,163.910867
3303.050619,4428.785788,4406.759207,7.628082,20208.28906,163.897132
3303.071052,4431.632605,4402.724166,7.750145,20183.35352,163.823643
3303.091486,0,0,8.101642,20185.61719,0
3303.111919,0,0,0,20206.69141,0
3303.132353,4438.076149,4567.491482,5.669987,20189.43945,163.865333
3303.152787,4465.035832,4596.513226,5.172006,20199.64844,163.988942
3303.17322,4425.07868,4555.838935,6.496749,20153.34961,163.701944
3303.193654,4431.278284,4561.762955,6.533755,20152.93359,163.721203
3303.214087,4402.43974,4531.71995,7.382332,20137.34961,163.573218
3303.234521,4438.4084,4569.963597,6.289419,20153.03516,163.745282
3303.254955,4432.329945,4560.778797,6.16844,20170.60156,163.783524
3303.275388,4462.410824,4592.289132,5.909579,20172.0957,163.888589
3303.295822,4444.211491,4570.979704,5.424201,20169.4082,163.819096
3303.316255,4428.662695,4554.863989,6.665056,20130.17188,163.63668
3303.336689,4449.709915,4577.460578,5.752042,20154.37891,163.787376
3303.357123,4438.551428,4562.750378,6.389438,20120.22266,163.636479
3303.377556,4457.307663,4582.18,5.010789,20162.81445,163.840734
3303.39799,4421.479768,4543.408929,6.3423,20135.69531,163.631151
3303.418423,4423.578179,4541.159917,6.63254,20124.125,163.599591
3303.438857,4433.038444,4550.454279,6.186273,20119.21094,163.61474
3303.459291,4452.648319,4568.69472,6.060409,20127.25977,163.706872
3303.479724,4429.83577,4542.839408,6.696037,20102.77344,163.549286
3303.500158,4436.450118,4543.596891,6.602667,20136.8125,163.68474
3303.520592,4438.982087,4538.838488,6.0151,20120.91992,163.640236
3303.541025,4428.146482,4520.449931,6.465017,20111.25,163.571909
3303.561459,4443.825475,4537.988458,6.036515,20110.89063,163.622959
3303.581892,4431.248863,4521.419091,6.65896,20103.78125,163.557356
3303.602326,0,0,0,20106.76367,0
3303.62276,0,0,0,20109.74414,0
3303.643193,4423.7095,4539.316138,6.293355,20095.52148,163.504687
3303.663627,4463.050596,4575.143097,5.861753,20085.98242,163.604023
3303.68406,4433.667181,4543.660538,6.25156,20101.60547,163.558164
3303.704494,4429.480914,4538.042338,6.229643,20075.16016,163.456033
3303.724927,4436.008778,4546.317479,5.545807,20086.53906,163.515745
3303.745361,4424.675102,4525.462687,6.13976,20060.86328,163.39231
3303.765795,4429.305505,4528.974202,6.125836,20050.44531,163.372998
3303.786228,4444.997918,4539.636364,5.959092,20069.07617,163.487491
3303.806662,4423.54167,4520.32739,6.927713,20054.87891,163.368559
3303.827096,4433.237719,4526.566001,6.185617,20049.91406,163.384346
3303.847529,4439.729657,4533.244361,5.53433,20049.60156,163.404964
3303.867963,4417.600389,4508.394279,7.087899,20021.57617,163.23755
3303.888396,4438.149216,4527.781179,6.492495,20037.01563,163.357695
3303.90883,4428.863586,4515.0237,6.189315,20040.17383,163.337245
3303.929264,4443.59113,4530.963187,5.932264,20030.33984,163.353577
3303.949697,4445.743054,4530.931092,6.969662,20017.5625,163.318113
3303.970131,4436.472907,4516.925781,5.909677,20055.50391,163.41379
3303.990564,4454.221469,4531.520562,5.561128,20044.73828,163.437084
3304.010998,4456.704818,4528.433884,5.886356,20011.09766,163.333123
3304.031431,4457.539797,4525.429909,5.763707,20006.23242,163.31967
3304.051865,4430.380337,4496.63575,7.009182,20004.4375,163.222992
3304.072299,4455.321563,4517.660671,5.941346,20026.73438,163.38069
3304.092732,0,0,0,20020.19922,0
3304.113166,4470.984315,4595.387924,5.811761,19975.50586,163.261973
3304.1336,4458.808159,4582.438145,5.862002,19995.07617,163.286661
3304.154033,4423.610288,4547.176994,6.582204,19975.49023,163.103654
3304.174467,4445.992074,4567.258622,6.135395,19954.45703,163.108162
3304.1949,4429.428233,4549.795232,6.159906,19978.56641,163.133379
3304.215334,4440.382312,4557.928275,5.800485,19961.50586,163.112971
3304.235768,4443.610275,4560.371743,5.703061,19957.46484,163.110254
3304.256201,4419.241265,4534.755044,6.591914,19946.57617,162.99237
3304.276635,4428.342064,4541.263023,6.5704,19968.75,163.096941
3304.297068,4421.898843,4530.556686,6.895936,19953.27734,163.02367
3304.317502,4462.439343,4573.927435,5.17184,19964.80469,163.197694
3304.337936,4406.17171,4512.033856,6.985553,19967.27539,163.017887
3304.358369,0,0,0,19930.15039,0
3304.378803,4430.795913,4529.206116,6.32651,19945.0625,163.025951
3304.399236,4448.237364,4545.825308,5.272728,19941.75195,163.073198
3304.41967,4411.142757,4505.34533,6.984238,19919.125,162.873424
3304.440104,4452.567993,4545.566262,5.93536,19950.57422,163.117163
3304.460537,4437.524078,4526.921524,5.660764,19928.78711,162.994022
3304.480971,4441.577313,4525.201388,5.864895,19965.24219,163.129452
3304.501404,4448.355375,4526.690553,5.986232,19922.78125,163.01016
3304.521838,4438.408269,4511.047679,6.523576,19904.62695,162.916153
3304.542272,4446.785286,4515.341923,6.477847,19893.97461,162.908539
3304.562705,4431.416258,4494.709157,6.463001,19919.13477,162.941301
3304.583139,0,0,0,19869.97461,0
3304.603572,4422.118757,4539.177269,5.58954,19921.03516,162.91655
3304.624006,4454.601553,4574.254086,5.237552,19908.60547,162.983639
3304.64444,4436.962948,4555.858593,6.339937,19873.07227,162.805689
3304.664873,4448.30162,4570.207771,6.080688,19861.90625,162.806267
3304.685307,4461.460747,4580.021881,6.332457,19861.09375,162.847605
3304.70574,4434.845149,4555.136141,5.977047,19883.75391,162.834363
3304.726174,4457.538219,4577.612862,6.474454,19850.88672,162.800297
3304.746608,4451.61682,4573.571812,5.815938,19830.20703,162.711195
3304.767041,4435.71574,4557.069565,5.80415,19887.00977,162.848177
3304.787475,4417.11229,4538.187505,6.5974,19837.60352,162.620345
3304.807908,4436.008022,4555.976633,5.821898,19845.18555,162.709083
3304.828342,4427.307758,4544.676143,5.837614,19849.16016,162.693249
3304.848776,4418.424966,4536.919263,7.158196,19829.32813,162.597002
3304.869209,4427.800529,4543.438007,6.401509,19831.5,162.635714
3304.889643,4429.03802,4547.130017,6.361226,19830.62109,162.636916
3304.910076,4413.885353,4526.682195,7.290922,19816.3125,162.538132
3304.93051,4460.790818,4577.937429,4.985877,19839.49414,162.773037
3304.950944,4443.371916,4559.071051,6.072018,19810.74219,162.618328
3304.971377,4438.603009,4552.458132,5.923849,19805.38281,162.58437
3304.991811,4439.233839,4553.859169,5.869779,19814.54883,162.617217
3305.012244,4431.178402,4543.786355,6.233904,19801.98828,162.548089
3305.032678,4431.776718,4543.318002,6.31439,19785.64453,162.495273
3305.053112,4431.414555,4541.276004,7.171701,19802.51367,162.550643
3305.073545,4433.934389,4541.115467,6.435174,19791.92383,162.523576
3305.093979,4429.697549,4535.485568,5.908638,19798.91992,162.532831
3305.114413,4444.819803,4544.604807,6.23751,19795.46289,162.571953
3305.134846,4433.525601,4526.998717,5.597606,19833.44531,162.661423
3305.15528,4429.293072,4520.986874,5.729804,19795.79688,162.520999
3305.175713,4446.773428,4535.027543,5.845672,19784.98438,162.543364
3305.196147,4435.236299,4519.544726,5.58204,19811.21484,162.592637
3305.21658,4434.942961,4514.34929,6.783714,19800.52539,162.555808
3305.237014,4439.988167,4517.574536,6.789001,19781.80469,162.509938
3305.257448,4438.66779,4509.301803,6.678152,19790.26563,162.533891
3305.277881,4452.423464,4520.916308,6.272214,19754.41406,162.459761
3305.298315,4442.752307,4507.150268,6.06643,19777.52148,162.504842
3305.318749,4450.096159,4510.327895,6.043663,19754.64648,162.452731
3305.339182,4434.245764,4487.744376,6.063201,19777.84375,162.477384
3305.359616,4425.829016,4474.28287,6.61504,19763.53516,162.401116
3305.380049,4451.461111,4493.349478,6.582674,19757.24805,162.466042
3305.400483,4440.351205,4474.825468,6.38222,19754.47656,162.419456
3305.420917,4428.165615,4457.256636,7.116616,19741.84766,162.336145
3305.44135,4442.987312,4461.632209,7.172312,19735.94531,162.366095
3305.461784,4412.323961,4430.873957,7.448849,19757.7168,162.336237
3305.482217,4425.265317,4431.970006,6.491418,19747.19141,162.34435
3305.502651,4410.039792,4409.653085,7.858657,19707.83008,162.160941
3305.523085,4423.977648,4415.090842,6.915619,19727.98828,162.275526
3305.543518,4448.982861,4426.347829,6.62373,19731.06445,162.369837
3305.563952,0,0,0,19717.54688,0
3305.584385,4428.232493,4543.243223,6.072849,19704.02734,162.209311
3305.604819,4435.56086,4550.772298,6.930245,19689.9375,162.186585
3305.625253,4419.872885,4534.218769,5.95697,19687.63672,162.126108
3305.645686,4448.067276,4562.92765,6.272521,19678.74023,162.190985
3305.66612,4439.375295,4553.089514,5.287056,19708.69141,162.262427
3305.686553,4409.339304,4521.506348,7.203181,19673.33398,162.042573
3305.706987,4414.487843,4528.852328,6.460967,19691.63672,162.121451
3305.727421,4412.437149,4526.989418,6.424327,19659.21484,162.00549
3305.747854,4440.202114,4554.64424,6.148302,19674.68945,162.150928
3305.768288,4427.663901,4540.918125,5.94466,19675.92188,162.112913
3305.788721,4428.312545,4539.661527,5.565359,19662.66992,162.070525
3305.809155,4432.111349,4543.106793,6.341262,19665.70313,162.093504
3305.829589,4420.725126,4532.064285,5.955999,19667.60156,162.061591
3305.850022,4416.080413,4527.428395,6.540744,19636.49805,161.941293
3305.870456,4453.925558,4565.05486,6.062765,19642.66016,162.089372
3305.890889,4439.049068,4549.873199,6.828034,19621.0332,161.966552
3305.911323,4418.857274,4526.780026,6.554687,19650.83594,161.998898
3305.931757,4438.757154,4547.271594,6.207494,19646.31641,162.050648
3305.95219,4414.565865,4523.059091,6.839854,19634.72656,161.930231
3305.972624,4434.545344,4542.876369,6.111967,19608.58594,161.909487
3305.993057,4446.515718,4556.099699,5.939989,19636.66992,162.044296
3306.013491,4416.653746,4523.827852,6.234023,19637.03906,161.945044
3306.033925,4432.763067,4536.555029,5.604197,19628.21094,161.969553
3306.054358,4441.811592,4545.295369,5.92579,19618.08203,161.965917
3306.074792,4444.112998,4546.282434,6.716392,19606.36328,161.934216
3306.095225,4431.946232,4533.512884,5.774066,19597.74609,161.864231
3306.115659,4439.864098,4537.461209,5.518571,19613.25391,161.943109
3306.136093,4443.467819,4545.949806,5.878235,19590.30469,161.877972
3306.156526,4427.69899,4527.321135,5.906593,19620.32617,161.925964
3306.17696,4445.254512,4540.236445,6.356722,19584.10156,161.863098
3306.197393,4432.866046,4528.852457,6.067727,19607.28125,161.899439
3306.217827,4431.512731,4525.148116,6.651374,19584.42578,161.817901
3306.238261,4411.339519,4502.357286,6.574943,19603.24023,161.813324
3306.258694,4428.650716,4518.291108,6.252754,19566.14453,161.746655
3306.279128,4420.841772,4509.114805,6.367761,19578.82031,161.763057
3306.299561,4447.704208,4534.00228,6.233653,19571.99609,161.830574
3306.319995,4430.582635,4515.749325,5.536764,19589.17969,161.830783
3306.340429,4426.1555,4505.897646,6.38244,19565.16211,161.734933
3306.360862,4422.922137,4498.711067,6.586537,19587.69531,161.799974
3306.381296,4461.929051,4538.288765,5.636513,19559.24414,161.835536
3306.401729,4425.150807,4502.178982,5.877585,19591.41406,161.820011
3306.422163,4419.656942,4491.910891,6.105002,19569.68359,161.728269
3306.442597,4448.681041,4514.060625,6.061203,19566.46484,161.815231
3306.46303,4437.907773,4497.699125,5.698711,19572.10352,161.797931
3306.483464,4436.241982,4494.31523,6.462086,19566.87305,161.774694
3306.503897,4431.131662,4486.535897,6.442929,19554.94727,161.717274
3306.524331,4442.303224,4494.737198,5.870157,19567.43555,161.797013
3306.544765,0,0,0,19522.79492,0
3306.565198,4434.262909,4532.831101,6.36716,19536.61719,161.66603
3306.585632,4430.994009,4527.40346,5.800972,19529.46289,161.630877
3306.606066,4425.624206,4520.535547,6.214573,19527.94727,161.607652
3306.626499,4429.137802,4523.028329,5.96444,19537.66016,161.652264
3306.646933,4443.926409,4534.674693,6.059143,19511.62305,161.614324
3306.667366,4444.147793,4530.750033,5.607178,19527.07227,161.667176
3306.6878,4427.781534,4510.72866,5.805353,19511.36914,161.558998
3306.708234,4430.312097,4510.79528,5.966021,19493.47266,161.50714
3306.728667,4436.446395,4512.5423,6.157096,19512.93359,161.593512
3306.749101,4434.434327,4509.053608,5.871111,19495.72266,161.528647
3306.769534,4439.945366,4512.575224,5.982681,19498.92578,161.558055
3306.789968,4407.292727,4475.020086,7.402564,19488.01367,161.410984
3306.810401,4431.093421,4498.488879,6.338913,19510.89453,161.568572
3306.830835,4439.512059,4500.383328,5.893303,19478.10156,161.486308
3306.851269,4428.610755,4486.097629,6.028979,19505.13281,161.540752
3306.871702,4417.487251,4473.797286,6.31611,19509.76367,161.518839
3306.892136,4429.447117,4475.653149,6.501584,19465.43164,161.409539
3306.912569,4459.588278,4504.043145,6.223984,19486.58789,161.582703
3306.933003,4418.970912,4456.760292,6.387638,19480.31836,161.424435
3306.953437,4424.092927,4458.78839,6.121543,19491.74414,161.480311
3306.97387,4421.697175,4447.633661,6.169678,19491.96094,161.472954
3306.994304,4428.593298,4448.856572,6.421591,19477.20703,161.446423
3307.014738,4426.645891,4438.733837,6.523624,19479.52344,161.447669
3307.035171,0,0,0,19452.66406,0
3307.055605,4430.834131,4533.695708,6.033277,19414.44141,161.241918
3307.076038,4423.439236,4527.085517,6.168208,19437.82617,161.295971
3307.096472,0,0,0,19446.125,0
3307.116906,4417.434297,4520.534202,6.347214,19454.41797,161.331749
3307.137339,4431.550453,4534.145393,5.894868,19444.1543,161.344766
3307.157773,4415.469015,4515.773645,6.517815,19433.97266,161.256003
3307.178206,4433.724479,4534.403342,5.794828,19416.94922,161.260168
3307.19864,4436.615568,4535.095562,6.003989,19431.75,161.319967
3307.219074,4421.688619,4518.474885,6.802701,19420.09375,161.230107
3307.239507,4429.450211,4523.633873,5.920771,19430.83398,161.292654
3307.259941,4418.578716,4510.854828,5.649247,19433.25,161.264073
3307.280374,4428.083764,4519.643978,5.827303,19427.33789,161.276218
3307.300808,4417.161377,4503.867575,6.302779,19419.25781,161.211972
3307.321242,4446.798818,4532.41773,5.733418,19411.0918,161.284564
3307.341675,4434.125763,4515.024542,6.008589,19390.78125,161.173037
3307.362109,4399.555607,4476.640002,7.227015,19386.35352,161.041075
3307.382542,4435.975987,4511.992371,6.499921,19367.92578,161.101972
3307.402976,4421.771535,4493.151118,6.52611,19382.93164,161.104684
3307.42341,4381.590469,4448.480165,7.560503,19368.06445,160.9183
3307.443843,4430.111233,4491.983222,6.161208,19400.61914,161.192733
3307.464277,4427.539492,4486.919782,6.242358,19374.60352,161.096021
3307.48471,4445.861404,4499.091065,6.555325,19390.65039,161.212285
3307.505144,4434.73738,4482.284252,6.726488,19366.90625,161.094331
3307.525578,0,0,0,19365.60742,0
3307.546011,0,0,0,19364.30859,0
3307.566445,4397.172472,4494.337783,5.983742,19374.58203,160.993151
3307.586878,4446.523572,4546.878445,6.084323,19346.45117,161.064992
3307.607312,4433.09604,4533.050678,5.800798,19351.39648,161.036279
3307.627746,4421.913142,4520.867101,6.799907,19325.74609,160.911538
3307.648179,4432.468202,4532.319308,5.847145,19367.69141,161.089309
3307.668613,4433.192629,4531.776047,5.732833,19335.84766,160.98396
3307.689046,4424.077082,4520.947744,5.899401,19330.54492,160.935126
3307.70948,4421.982744,4519.633592,6.640348,19335.26953,160.944036
3307.729914,4434.831391,4529.68949,5.818827,19329.51758,160.968072
3307.750347,4409.085345,4504.942793,6.724874,19307.80859,160.807274
3307.770781,4417.250258,4511.973092,6.110486,19325.39648,160.894555
3307.791214,4417.404442,4511.119507,6.544508,19313.68164,160.85538
3307.811648,4418.465063,4510.3629,6.259964,19316.81641,160.869598
3307.832082,4429.31118,4524.28172,6.747997,19305.06836,160.866541
3307.852515,4443.27622,4537.269538,5.705956,19307.43164,160.921867
3307.872949,4415.51908,4505.700819,6.232989,19322.44727,160.878696
3307.893382,4419.049033,4508.241829,6.207265,19312.73828,160.857756
3307.913816,4447.963647,4534.819891,5.778265,19279.87695,160.84438
3307.93425,4434.077233,4519.342256,6.797527,19280.1582,160.798261
3307.954683,4435.920223,4519.687807,5.403707,19306.17383,160.892683
3307.975117,4420.396058,4501.768206,5.95959,19317.20313,160.877452
3307.99555,4478.358584,4558.134955,6.296995,19275.72266,160.933294
3308.015984,4415.396593,4489.98709,6.297571,19305.84961,160.822028
3308.036418,4435.235193,4508.722824,5.918902,19282.0293,160.80853
3308.056851,4428.38258,4496.211789,7.146664,19272.01172,160.751328
3308.077285,4420.189181,4487.11946,6.019695,19261.38086,160.687476
3308.097718,4429.9805,4497.073059,5.944796,19284.66602,160.799654
3308.118152,4407.991748,4467.613902,5.872187,19287.4668,160.734588
3308.138586,4426.019869,4484.45241,6.594844,19252.04297,160.675577
3308.159019,4422.722372,4478.326604,6.568287,19248.88477,160.653671
3308.179453,4444.126616,4497.998659,6.459777,19256.85938,160.753334
3308.199887,4412.189632,4463.248039,6.073209,19289.4082,160.755409
3308.22032,4421.262208,4462.9564,6.484633,19243.19531,160.629408
3308.240754,4425.302444,4464.716288,6.160528,19280.41602,160.769383
3308.261187,0,0,0,19296.73438,0
3308.281621,4413.02915,4499.336844,6.326868,19252.55664,160.633237
3308.302054,4422.488322,4509.325456,5.891547,19240.97656,160.626039
3308.322488,4426.705236,4509.815444,5.777376,19238.18555,160.630879
3308.342922,4434.426369,4511.811014,5.677511,19238.33984,160.657605
