LC of 211545516,,,,,
K2_Time,Counts,Raw,RB,Sky,Error
3278.387247,1416.16413,1339.219139,12697.07227,12697.07227,34.344863
3278.40768,1416.141039,1338.145243,12686.00391,12686.00391,34.331365
3278.428114,1415.491664,1341.476946,12683.11914,12683.11914,34.327063
3278.448547,1413.819871,1339.673114,12673.31836,12673.31836,34.313093
3278.468981,1411.169509,1334.938958,12669.1543,12669.1543,34.304793
3278.489415,1413.640523,1338.036738,12666.04981,12666.04981,34.304022
3278.509848,1434.060784,1357.306232,12661.11719,12661.11719,34.322884
3278.530282,1413.585352,1336.711604,12656.73438,12656.73438,34.292604
3278.550715,1406.696737,1329.832669,12645.35547,12645.35547,34.270336
3278.571149,1417.564004,1341.093894,12635.80664,12635.80664,34.271944
3278.591583,0,0,12631.50781,12631.50781,0
3278.612016,1392.912297,1315.617591,12629.73828,12629.73828,34.234465
3278.63245,1422.79436,1344.67038,12616.65039,12616.65039,34.254959
3278.652883,1415.53578,1336.031026,12614.43457,12614.43457,34.243399
3278.673317,1421.822302,1345.220514,12608.95703,12608.95703,34.244386
3278.693751,1418.812069,1341.472722,12604.67383,12604.67383,34.235484
3278.714184,1433.239729,1356.308481,12596.79004,12596.79004,34.243471
3278.734618,1432.07626,1353.858003,12589.52539,12589.52539,34.233184
3278.755052,1434.858772,1357.770622,12583.02148,12583.02148,34.228641
3278.775485,1414.844429,1340.807027,12582.83008,12582.83008,34.203963
3278.795919,1417.299273,1341.707304,12572.74023,12572.74023,34.194634
3278.816352,1421.664031,1346.537747,12566.66016,12566.66016,34.192537
3278.836786,1429.839326,1349.758995,12552.09375,12552.09375,34.184725
3278.85722,1412.970985,1336.67233,12560.12598,12560.12598,34.173922
3278.877653,1425.591418,1348.558181,12549.64063,12549.64063,34.176533
3278.898087,1414.306118,1336.562946,12548.45801,12548.45801,34.161284
3278.91852,1431.50674,1348.550945,12535.44336,12535.44336,34.166404
3278.938954,1419.664665,1337.688732,12536.47656,12536.47656,34.153181
3278.959387,1424.320557,1337.07173,12533.26367,12533.26367,34.154947
3278.979821,1429.93416,1343.584737,12527.89941,12527.89941,34.155252
3279.000255,1433.087699,1338.602686,12518.26172,12518.26172,34.147318
3279.020688,1434.450951,1339.414204,12505.58203,12505.58203,34.133466
3279.041122,1438.492208,1343.328212,12507.45215,12507.45215,34.140702
3279.061556,1442.077872,1343.916616,12506.42676,12506.42676,34.143836
3279.081989,0,0,12490.05469,12490.05469,0
3279.102423,1432.901221,1349.01366,12493.41504,12493.41504,34.116668
3279.122856,1438.098319,1353.089446,12485.3418,12485.3418,34.113145
3279.14329,1422.474723,1334.435619,12484.16602,12484.16602,34.092559
3279.163724,1443.237335,1352.282729,12475.63281,12475.63281,34.107546
3279.184157,1451.626619,1358.561287,12460.29395,12460.29395,34.09903
3279.204591,1454.058584,1363.377146,12462.61133,12462.61133,34.10485
3279.225024,1452.172734,1356.37333,12453.32617,12453.32617,34.09116
3279.245458,1484.786127,1382.259438,12450.24316,12450.24316,34.127339
3279.265892,1446.970889,1345.261737,12448.25586,12448.25586,34.078565
3279.286325,1454.814383,1348.19409,12441.95313,12441.95313,34.080455
3279.306759,1450.019011,1345.192322,12437.625,12437.625,34.069266
3279.327192,0,0,12433.16016,12433.16016,0
3279.347626,1429.522051,1345.767856,12427.10547,12427.10547,34.031199
3279.36806,1429.841784,1345.195103,12420.12207,12420.12207,34.023016
3279.388493,1441.681449,1350.851608,12416.30469,12416.30469,34.032868
3279.408927,1447.307079,1357.956946,12407.74023,12407.74023,34.029259
3279.42936,1436.682379,1343.338158,12410.67871,12410.67871,34.019819
3279.449794,1447.61901,1352.094431,12403.79883,12403.79883,34.024802
3279.470228,1438.889804,1344.919021,12397.79883,12397.79883,34.006706
3279.490661,1441.399006,1342.445192,12389.41602,12389.41602,33.999488
3279.511095,1453.092698,1347.336739,12383.49805,12383.49805,34.006586
3279.531528,1452.552274,1349.495145,12376.01953,12376.01953,33.99673
3279.551962,1436.353948,1335.238081,12384.10938,12384.10938,33.986762
3279.572396,0,0,12369.56055,12369.56055,0
3279.592829,1443.361205,1357.95691,12364.75391,12364.75391,33.971575
3279.613263,1469.767863,1377.107078,12364.38672,12364.38672,34.003592
3279.633696,1439.757632,1354.735297,12354.16406,12354.16406,33.954111
3279.65413,1448.998742,1360.258857,12347.76074,12347.76074,33.957603
3279.674564,1457.240649,1362.255334,12338.50195,12338.50195,33.956352
3279.694997,1445.541396,1347.482389,12333.60352,12333.60352,33.935919
3279.715431,1448.899907,1349.707395,12338.04297,12338.04297,33.945521
3279.735864,1463.035862,1358.147006,12328.00293,12328.00293,33.950563
3279.756298,1457.966565,1358.809513,12324.44531,12324.44531,33.939942
3279.776732,1449.587959,1344.862295,12322.40332,12322.40332,33.927109
3279.797165,1445.606491,1341.391354,12316.15723,12316.15723,33.914509
3279.817599,0,0,12312.10742,12312.10742,0
3279.838033,1413.832494,1338.549046,12302.21582,12302.21582,33.858132
3279.858466,1431.913392,1355.903459,12295.55762,12295.55762,33.872227
3279.8789,1434.465481,1354.633731,12292.30371,12292.30371,33.871361
3279.899333,1412.270022,1332.495161,12293.22852,12293.22852,33.845108
3279.919767,1437.034758,1357.90755,12280.03711,12280.03711,33.859395
3279.940201,1442.520959,1357.367084,12281.97852,12281.97852,33.868561
3279.960634,1452.596914,1372.382915,12268.78906,12268.78906,33.864719
3279.981068,1452.097678,1371.764402,12262.34863,12262.34863,33.856154
3280.001501,1449.424491,1366.627565,12260.31543,12260.31543,33.850345
3280.021935,1445.864311,1367.803399,12250.81543,12250.81543,33.834217
3280.042369,1436.258986,1355.08754,12255.90039,12255.90039,33.828634
3280.062802,0,0,12249.53613,12249.53613,0
3280.083236,1434.778604,1352.620518,12243.17285,12243.17285,33.811078
3280.103669,1446.345622,1365.612583,12231.50586,12231.50586,33.810954
3280.124103,1427.826968,1346.389044,12241.36719,12241.36719,33.800252
3280.144537,1444.681109,1361.597403,12233.66504,12233.66504,33.811566
3280.16497,1440.360116,1357.67684,12225.26367,12225.26367,33.795838
3280.185404,1465.786501,1378.941531,12215.92871,12215.92871,33.815729
3280.205837,1453.323181,1366.244258,12212.45508,12212.45508,33.796029
3280.226271,1425.592511,1341.266223,12209.23242,12209.23242,33.757733
3280.246705,1465.214253,1382.126578,12208.15723,12208.15723,33.805417
3280.267138,1445.667815,1362.429057,12206.70898,12206.70898,33.779453
3280.287572,1441.530066,1359.350986,12198.21191,12198.21191,33.763819
3280.308005,1443.167882,1361.31363,12195.49414,12195.49414,33.762482
3280.328439,1427.004743,1346.501589,12193.50391,12193.50391,33.740005
3280.348873,1447.439938,1365.132283,12182.31836,12182.31836,33.75146
3280.369306,1450.509352,1369.334958,12174.96289,12174.96289,33.746153
3280.38974,1430.081297,1347.337512,12177.37402,12177.37402,33.723834
3280.410173,1460.454869,1369.188388,12167.11231,12167.11231,33.748747
3280.430607,1469.569982,1375.806945,12158.25195,12158.25195,33.749062
3280.451041,1453.506552,1357.367952,12167.46289,12167.46289,33.740576
3280.471474,1445.935995,1351.621768,12162.0127,12162.0127,33.724445
3280.491908,1458.458574,1365.085625,12154.55469,12154.55469,33.730721
3280.512341,1455.553359,1357.711803,12148.30078,12148.30078,33.719371
3280.532775,1457.143346,1359.854451,12140.15527,12140.15527,33.711246
3280.553209,0,0,12145.16992,12145.16992,0
3280.573642,1467.110183,1373.470544,12135.31836,12135.31836,33.717604
3280.594076,1437.963186,1344.434607,12130.5918,12130.5918,33.675596
3280.61451,1449.81356,1354.731119,12124.92383,12124.92383,33.683267
3280.634943,1447.947003,1354.955223,12120.30859,12120.30859,33.675224
3280.655377,1459.998765,1359.588858,12111.13867,12111.13867,33.6788
3280.67581,1477.470669,1378.834729,12103.11328,12103.11328,33.690519
3280.696244,1461.726297,1360.191682,12105.44141,12105.44141,33.673874
3280.716677,1451.87615,1351.96691,12103.98242,12103.98242,33.659836
3280.737111,1471.930452,1364.094488,12093.33984,12093.33984,33.671519
3280.757545,1456.724127,1357.58918,12087.12891,12087.12891,33.644928
3280.777978,1488.138412,1376.204996,12090.33789,12090.33789,33.687905
3280.798412,0,0,12082.31445,12082.31445,0
3280.818846,1458.39952,1365.632261,12070.60352,12070.60352,33.626478
3280.839279,1456.743895,1367.949266,12065.82031,12065.82031,33.618475
3280.859713,1449.39005,1355.243252,12074.31641,12074.31641,33.619895
3280.880146,1458.081579,1361.373459,12065.26856,12065.26856,33.619452
3280.90058,1463.236966,1368.4126,12057.68945,12057.68945,33.616439
3280.921014,1461.577997,1361.740895,12049.41504,12049.41504,33.604089
3280.941447,1460.031122,1359.951391,12046.23438,12046.23438,33.598209
3280.961881,1475.315729,1369.134152,12043.70117,12043.70117,33.614065
3280.982314,1473.241582,1368.070079,12032.16602,12032.16602,33.597142
3281.002748,1450.124982,1345.814574,12040.83594,12040.83594,33.579168
3281.023182,1501.538513,1384.999474,12017.32031,12017.32031,33.613869
3281.043615,0,0,12021.36328,12021.36328,0
3281.064049,1458.024454,1365.386366,12017.23242,12017.23242,33.559618
3281.084482,1455.533126,1362.939423,12017.77734,12017.77734,33.557194
3281.104916,1458.893151,1364.274293,12014.87402,12014.87402,33.557763
3281.12535,1473.48943,1371.73514,12007.73828,12007.73828,33.567052
3281.145783,1465.410572,1367.158168,12001.01758,12001.01758,33.548623
3281.166217,1455.943339,1356.581028,12001.62988,12001.62988,33.537591
3281.18665,1463.919526,1360.383117,11994.73828,11994.73828,33.538942
3281.207084,1472.710249,1364.437306,11988.26172,11988.26172,33.541825
3281.227518,1478.630877,1369.988996,11993.12891,11993.12891,33.555263
3281.247951,1456.799214,1346.751995,11993.66895,11993.66895,33.528736
3281.268385,1474.130054,1364.722363,11981.13086,11981.13086,33.534709
3281.288819,0,0,11983.84082,11983.84082,0
3281.309252,1463.73446,1382.111229,11978.13086,11978.13086,33.518012
3281.329686,1450.687088,1367.863521,11979.35547,11979.35547,33.503269
3281.350119,1460.084912,1373.443531,11967.6543,11967.6543,33.500395
3281.370553,1446.532871,1359.421673,11980.31152,11980.31152,33.499279
3281.390986,1454.709609,1363.854427,11973.39063,11973.39063,33.500846
3281.41142,1470.225665,1379.112759,11958.07031,11958.07031,33.50109
3281.431854,1457.90281,1363.97527,11963.09961,11963.09961,33.491991
3281.452287,1480.043413,1380.627758,11950.18262,11950.18262,33.503497
3281.472721,1468.005266,1369.25891,11940.06152,11940.06152,33.475846
3281.493154,1478.577593,1372.084896,11935.97266,11935.97266,33.483939
3281.513588,1475.257897,1363.239213,11937.10645,11937.10645,33.481211
3281.534022,0,0,11913.82617,11913.82617,0
3281.554455,1490.399627,1394.271243,11919.11523,11919.11523,33.477654
3281.574889,1463.748563,1367.193521,11918.08398,11918.08398,33.443081
3281.595323,1467.909492,1367.139113,11914.84766,11914.84766,33.444236
3281.615756,1480.105121,1377.574232,11909.76758,11909.76758,33.453126
3281.63619,1487.31629,1379.690476,11897.93066,11897.93066,33.447347
3281.656623,1462.952247,1357.092745,11900.39063,11900.39063,33.419969
3281.677057,1485.764766,1374.917733,11889.10938,11889.10938,33.434385
3281.697491,0,0,11898.23633,11898.23633,0
3281.717924,0,0,11884.89844,11884.89844,0
3281.738358,0,0,11879.44141,11879.44141,0
3281.758791,0,0,11880.53418,11880.53418,0
3281.779225,0,0,11875.56445,11875.56445,0
3281.799659,0,0,11859.94531,11859.94531,0
3281.820092,1459.133752,1371.375917,11860.84375,11860.84375,33.365699
3281.840526,1474.074058,1382.768274,11860.75,11860.75,33.384289
3281.860959,1466.795701,1371.929836,11863.12109,11863.12109,33.378146
3281.881393,1470.960031,1378.178414,11863.04004,11863.04004,33.383257
3281.901827,1467.632187,1369.384864,11850.9082,11850.9082,33.363899
3281.92226,1462.363879,1363.391478,11850.39063,11850.39063,33.356651
3281.942694,1481.512918,1380.680921,11842.42773,11842.42773,33.370663
3281.963127,1480.224629,1372.174143,11834.22461,11834.22461,33.358775
3281.983561,1485.933362,1376.20518,11840.0625,11840.0625,33.373236
3282.003995,1479.137725,1366.913257,11831.69141,11831.69141,33.354239
3282.024428,0,0,11824.51172,11824.51172,0
3282.044862,1475.02675,1387.37524,11817.33008,11817.33008,33.331087
3282.065295,1464.951809,1380.288599,11814.03516,11814.03516,33.31432
3282.085729,1458.922253,1375.028061,11813.5332,11813.5332,33.306126
3282.106163,1475.887087,1388.221925,11809.54102,11809.54102,33.322399
3282.126596,1469.098358,1377.902793,11805.58106,11805.58106,33.308917
3282.14703,1468.038355,1377.461101,11807.23535,11807.23535,33.309662
3282.167463,1488.204616,1391.461477,11798.45117,11798.45117,33.323939
3282.187897,0,0,11793.72461,11793.72461,0
3282.208331,1473.728615,1382.309727,11787.60352,11787.60352,33.292167
3282.228764,1468.854796,1371.071108,11786.94434,11786.94434,33.285221
3282.249198,1472.940401,1375.601512,11775.10156,11775.10156,33.27548
3282.269632,0,0,11773.68555,11773.68555,0
3282.290065,1468.419078,1382.704526,11769.01172,11769.01172,33.262151
3282.310499,1462.288979,1375.915885,11767.61133,11767.61133,33.252689
3282.330932,1461.150302,1376.661075,11758.21875,11758.21875,33.239452
3282.351366,1481.413448,1392.226504,11748.64551,11748.64551,33.252888
3282.3718,1476.486009,1384.031503,11747.80176,11747.80176,33.245635
3282.392233,1472.854627,1379.397911,11749.49023,11749.49023,33.243193
3282.412667,1474.12145,1376.430448,11737.08496,11737.08496,33.229188
3282.4331,1494.559315,1393.331861,11734.83594,11734.83594,33.252054
3282.453534,1480.065881,1380.18315,11737.49512,11737.49512,33.237178
3282.473967,1488.346065,1387.920446,11729.11816,11729.11816,33.237057
3282.494401,1487.040281,1382.349224,11715.75977,11715.75977,33.218614
3282.514835,0,0,11717.62109,11717.62109,0
3282.535268,0,0,11716.69434,11716.69434,0
3282.555702,1470.394794,1375.611859,11711.32617,11711.32617,33.192086
3282.576135,1478.94371,1382.298406,11710.44043,11710.44043,33.201732
3282.596569,1484.807102,1387.089626,11704.17383,11704.17383,33.201225
3282.617003,1491.177434,1391.728306,11694.71484,11694.71484,33.197337
3282.637436,1488.24952,1379.890213,11695.39063,11695.39063,33.194502
3282.65787,1471.480785,1370.804626,11688.26563,11688.26563,33.164408
3282.678304,1484.255436,1380.106034,11678.10156,11678.10156,33.167697
3282.698737,1485.503378,1376.441761,11673.39844,11673.39844,33.163343
3282.719171,1485.213477,1372.538288,11678.50195,11678.50195,33.169409
3282.739604,1485.469831,1374.965659,11668.68945,11668.68945,33.157367
3282.760038,0,0,11660.71875,11660.71875,0
3282.780472,1465.795402,1378.813548,11657.43066,11657.43066,33.118358
3282.800905,1470.734888,1383.13338,11660.6582,11660.6582,33.128661
3282.821339,1471.342733,1381.503404,11652.34668,11652.34668,33.118942
3282.841772,1479.894633,1381.441115,11640.125,11640.125,33.114311
3282.862206,1493.477066,1393.421864,11648.17578,11648.17578,33.141601
3282.88264,1482.447355,1382.351253,11644.41895,11644.41895,33.122951
3282.903073,1486.793652,1386.614394,11640.96777,11640.96777,33.12408
3282.923507,0,0,11646.9082,11646.9082,0
3282.94394,1489.134774,1385.060327,11639.61719,11639.61719,33.12533
3282.964374,0,0,11641.89063,11641.89063,0
3282.984808,1496.729657,1394.052631,11639.84082,11639.84082,33.135192
3283.005241,0,0,11633.87891,11633.87891,0
3283.025675,1459.142836,1371.95077,11631.14648,11631.14648,33.076771
3283.046108,1462.690736,1374.768569,11627.17969,11627.17969,33.076242
3283.066542,1452.22927,1364.514502,11623.42773,11623.42773,33.058279
3283.086976,1458.501785,1372.800521,11618.46191,11618.46191,33.059931
3283.107409,1481.124934,1395.801311,11605.69336,11605.69336,33.072385
3283.127843,1484.093891,1398.674438,11585.89453,11585.89453,33.051113
3283.148276,1463.607583,1371.826217,11601.18262,11601.18262,33.04454
3283.16871,1479.126999,1388.205187,11586.0293,11586.0293,33.045003
3283.189144,1500.435194,1407.310562,11580.87305,11580.87305,33.065422
3283.209577,1472.662435,1379.217,11579.37012,11579.37012,33.028402
3283.230011,1468.483693,1376.196275,11581.78906,11581.78906,33.026175
3283.250444,1488.773908,1390.830872,11576.4541,11576.4541,33.045093
3283.270878,1487.538074,1389.408558,11565.87891,11565.87891,33.030153
3283.291312,1492.240532,1386.352796,11564.07617,11564.07617,33.033822
3283.311745,1483.099566,1379.415766,11554.29297,11554.29297,33.009873
3283.332179,1484.610899,1378.787124,11553.92871,11553.92871,33.011325
3283.352613,1470.639118,1364.28802,11552.72949,11552.72949,32.992115
3283.373046,1473.864247,1362.165791,11547.91406,11547.91406,32.9901
3283.39348,1490.247082,1375.482592,11537.30859,11537.30859,32.997418
3283.413913,0,0,11541.45703,11541.45703,0
3283.434347,0,0,11533.80762,11533.80762,0
3283.454781,0,0,11531.09668,11531.09668,0
3283.475214,0,0,11522.58789,11522.58789,0
3283.495648,0,0,11525.3125,11525.3125,0
3283.516081,0,0,11513.52637,11513.52637,0
3283.536515,1469.933328,1380.693475,11515.39941,11515.39941,32.943901
3283.556949,1473.609994,1380.528645,11516.25391,11516.25391,32.949648
3283.577382,1499.380209,1401.862633,11500.7627,11500.7627,32.962683
3283.597816,1494.638205,1393.561521,11534.53418,11534.53418,32.999465
3283.618249,1486.967626,1388.019498,11495.1084,11495.1084,32.93977
3283.638683,1491.825442,1385.632287,11493.22656,11493.22656,32.943545
3283.659117,1492.69729,1386.346429,11491.91406,11491.91406,32.942986
3283.67955,1488.08049,1381.943922,11482.86719,11482.86719,32.925649
3283.699984,1510.382516,1395.267421,11470.26367,11470.26367,32.937956
3283.720417,1502.744156,1383.929611,11465.04297,11465.04297,32.921637
3283.740851,0,0,11467.19531,11467.19531,0
3283.761285,1473.561622,1386.942871,11460.26465,11460.26465,32.8785
3283.781718,1484.516672,1392.978384,11454.83984,11454.83984,32.885528
3283.802152,1486.558239,1395.365918,11451.52148,11451.52148,32.883906
3283.822585,0,0,11546.98145,11546.98145,0
3283.843019,1485.403949,1396.577759,11444.02734,11444.02734,32.872913
3283.863453,1490.424429,1396.607673,11435.28125,11435.28125,32.868177
3283.883886,0,0,11438.46289,11438.46289,0
3283.90432,1501.605362,1398.591475,11434.91797,11434.91797,32.881928
3283.924753,1490.715203,1391.733816,11431.83301,11431.83301,32.864162
3283.945187,1487.883283,1386.589476,11422.03613,11422.03613,32.8481
3283.965621,1502.14381,1391.098387,11418.78613,11418.78613,32.862104
3283.986054,0,0,11411.19727,11411.19727,0
3284.006488,1498.273113,1407.802882,11403.60742,11403.60742,32.837871
3284.026921,1493.070961,1402.006915,11391.10938,11391.10938,32.815338
3284.047355,1494.161441,1397.311403,11397.53906,11397.53906,32.824913
3284.067789,1505.147896,1402.957389,11390.59375,11390.59375,32.830058
3284.088222,1496.3774,1396.185906,11386.37109,11386.37109,32.813515
3284.108656,0,0,11387.29785,11387.29785,0
3284.12909,1488.337455,1386.851802,11385.46973,11385.46973,32.802125
3284.149523,1506.896133,1404.111556,11371.0332,11371.0332,32.807377
3284.169957,1491.939233,1390.453935,11370.41797,11370.41797,32.787535
3284.19039,1491.619218,1386.199724,11365.03711,11365.03711,32.780268
3284.210824,1504.397274,1400.0433,11357.26856,11357.26856,32.786654
3284.231257,0,0,11356.54688,11356.54688,0
3284.251691,1485.794718,1395.434273,11353.58887,11353.58887,32.758241
3284.272125,1473.529441,1384.415474,11342.49219,11342.49219,32.728425
3284.292558,1486.772331,1397.364267,11357.68359,11357.68359,32.764711
3284.312992,1503.251136,1408.101653,11339.22168,11339.22168,32.762182
3284.333426,1491.334208,1396.671844,11337.98828,11337.98828,32.745403
3284.353859,1488.68346,1397.087657,11327.30957,11327.30957,32.728388
3284.374293,1484.756796,1392.031754,11329.25781,11329.25781,32.725862
3284.394726,1525.372234,1426.271933,11320.83789,11320.83789,32.766948
3284.41516,1505.331037,1407.124113,11319.92773,11319.92773,32.740217
3284.435594,1518.868364,1418.949623,11313.94141,11313.94141,32.749854
3284.456027,1496.378684,1393.23117,11312.21191,11312.21191,32.718935
3284.476461,0,0,11300.5166,11300.5166,0
3284.496894,1488.544455,1397.372239,11298.52148,11298.52148,32.691431
3284.517328,1486.284763,1392.358027,11302.31641,11302.31641,32.693394
3284.537762,1490.991019,1395.29255,11291.75,11291.75,32.685902
3284.558195,1516.660602,1414.068692,11279.95898,11279.95898,32.703642
3284.578629,1492.315627,1393.883868,11284.92676,11284.92676,32.678872
3284.599062,1501.418614,1399.649632,11277.29492,11277.29492,32.680753
3284.619496,1505.592835,1399.508333,11278.32617,11278.32617,32.687408
3284.63993,1505.804747,1398.841475,11264.12305,11264.12305,32.669516
3284.660363,1503.270066,1394.019887,11270.69727,11270.69727,32.674683
3284.680797,1519.925232,1404.188591,11256.24219,11256.24219,32.677497
3284.70123,1498.549653,1395.362811,11259.57129,11259.57129,32.65441
3284.721664,0,0,11250.25586,11250.25586,0
3284.742098,1480.633081,1387.846639,11255.4707,11255.4707,32.626221
3284.762531,1496.423765,1403.989135,11242.40039,11242.40039,32.629706
3284.782965,1497.443984,1402.569625,11238.20703,11238.20703,32.625642
3284.803398,1498.037768,1402.174142,11235.17871,11235.17871,32.622523
3284.823832,1500.513564,1397.74789,11232.37305,11232.37305,32.6221
3284.844266,1511.529805,1405.700492,11222.91602,11222.91602,32.624098
3284.864699,1508.039994,1407.181521,11216.73242,11216.73242,32.611704
3284.885133,1508.495351,1404.290252,11216.15039,11216.15039,32.611542
3284.905566,1505.592696,1397.991284,11212.52246,11212.52246,32.603172
3284.926,1507.111423,1396.924311,11210.46973,11210.46973,32.602488
3284.946434,1508.127872,1401.29662,11210.9707,11210.9707,32.604433
3284.966867,0,0,11195.83594,11195.83594,0
3284.987301,1489.039746,1398.492611,11198.53223,11198.53223,32.564
3285.007734,1476.085024,1386.306937,11187.31152,11187.31152,32.532961
3285.028168,1495.533473,1400.063763,11185.83789,11185.83789,32.556042
3285.048602,1513.646836,1419.067911,11181.62207,11181.62207,32.573876
3285.069035,1503.037124,1407.98967,11173.96875,11173.96875,32.550438
3285.089469,1513.622526,1411.485092,11172.8916,11172.8916,32.562642
3285.109903,1492.224018,1391.496853,11173.48828,11173.48828,32.535935
3285.130336,1515.459695,1412.058528,11163.64063,11163.64063,32.553126
3285.15077,1508.785862,1408.702796,11161.83887,11161.83887,32.542244
3285.171203,1495.261402,1389.177753,11166.75,11166.75,32.531181
3285.191637,1506.841355,1400.753703,11144.76172,11144.76172,32.517808
3285.212071,0,0,11151.98828,11151.98828,0
3285.232504,1486.607815,1396.055708,11146.33594,11146.33594,32.49382
3285.252938,1499.479735,1406.839441,11130.79102,11130.79102,32.490382
3285.273371,1493.606542,1400.913055,11132.60938,11132.60938,32.485166
3285.293805,1501.005012,1408.257797,11125.92285,11125.92285,32.486082
3285.314238,1518.655178,1427.540842,11121.57422,11121.57422,32.503188
3285.334672,1495.021773,1393.827027,11119.38379,11119.38379,32.469969
3285.355106,1501.372926,1402.516802,11117.82715,11117.82715,32.47614
3285.375539,1509.05848,1405.435004,11114.12207,11114.12207,32.481261
3285.395973,1503.63439,1397.79764,11116.26856,11116.26856,32.477044
3285.416407,1503.160289,1398.540482,11111.68457,11111.68457,32.470535
3285.43684,1506.607956,1399.689364,11108.53516,11108.53516,32.470919
3285.457274,0,0,11103.69727,11103.69727,0
3285.477707,1497.702537,1401.877636,11094.70313,11094.70313,32.441643
3285.498141,1493.417814,1394.982269,11095.63281,11095.63281,32.437321
3285.518575,1512.812386,1412.666442,11084.39063,11084.39063,32.447822
3285.539008,1499.966919,1399.220618,11088.04492,11088.04492,32.435982
3285.559442,1515.999265,1407.690027,11080.17285,11080.17285,32.446494
3285.579875,1502.343146,1399.683973,11076.63184,11076.63184,32.424338
3285.600309,0,0,11073.86914,11073.86914,0
3285.620743,1501.89176,1389.691209,11074.49609,11074.49609,32.421003
3285.641176,1511.590104,1396.351856,11059.45606,11059.45606,32.414117
3285.66161,1509.351501,1396.786012,11052.08789,11052.08789,32.401729
3285.682043,1497.657542,1382.667224,11063.13281,11063.13281,32.400892
3285.702477,0,0,11047.67676,11047.67676,0
3285.722911,1504.171749,1407.828969,11053.83301,11053.83301,32.397299
3285.743344,0,0,11043.67481,11043.67481,0
3285.763778,1531.189858,1427.64606,11037.23926,11037.23926,32.410743
3285.784211,1503.510091,1395.426621,11038.29688,11038.29688,32.376399
3285.804645,1519.171941,1410.577479,11032.85254,11032.85254,32.389584
3285.825079,1504.198855,1391.115224,11031.98731,11031.98731,32.369143
3285.845512,0,0,11024.16992,11024.16992,0
3285.865946,0,0,11015.83203,11015.83203,0
3285.886379,0,0,11019.73731,11019.73731,0
3285.906813,0,0,11007.17969,11007.17969,0
3285.927247,0,0,11004.4541,11004.4541,0
3285.94768,0,0,11005.3291,11005.3291,0
3285.968114,1486.372031,1394.246942,11006.2041,11006.2041,32.312792
3285.988547,1496.861632,1404.424597,10987,10987,32.30152
3286.008981,1498.160465,1406.834896,10988.68359,10988.68359,32.305378
3286.029415,1480.977519,1390.865848,11000.78906,11000.78906,32.298809
3286.049848,1492.638781,1406.11458,10984.6709,10984.6709,32.293042
3286.070282,1480.319719,1386.602269,10983.55469,10983.55469,32.275651
3286.090715,1495.529088,1403.754408,10976.52441,10976.52441,32.28624
3286.111149,1497.439931,1400.383727,10969.64941,10969.64941,32.279814
3286.131583,1485.373346,1392.011986,10967,10967,32.260757
3286.152016,1502.578189,1411.806488,10955.73828,10955.73828,32.268454
3286.17245,1493.307315,1404.774903,10958.31152,10958.31152,32.259779
3286.192884,1505.753089,1412.604377,10955.33106,10955.33106,32.272039
3286.213317,1496.461808,1403.1148,10954.31836,10954.31836,32.258693
3286.233751,1500.038566,1404.350641,10948.73731,10948.73731,32.256096
3286.254184,1506.023648,1412.60154,10943.96777,10943.96777,32.257671
3286.274618,1525.272559,1432.468617,10936.62793,10936.62793,32.273096
3286.295052,1492.35865,1402.047989,10940.26172,10940.26172,32.235159
3286.315485,1513.553233,1416.488611,10929.3418,10929.3418,32.248477
3286.335919,1509.316501,1412.84984,10923.48438,10923.48438,32.235393
3286.356352,1513.922188,1413.062884,10924.33008,10924.33008,32.24246
3286.376786,1528.654455,1429.954657,10915.1084,10915.1084,32.249601
3286.39722,1508.856224,1406.338137,10923.36621,10923.36621,32.234643
3286.417653,1512.543629,1412.532921,10917.33984,10917.33984,32.231611
3286.438087,0,0,10906.4082,10906.4082,0
3286.45852,1497.460118,1403.556256,10900.94922,10900.94922,32.190778
3286.478954,1496.450956,1401.64587,10898.38184,10898.38184,32.186134
3286.499388,1515.024871,1423.983552,10883.37695,10883.37695,32.190768
3286.519821,1517.801822,1426.746958,10890.29981,10890.29981,32.203358
3286.540255,1512.591184,1421.403085,10878.67676,10878.67676,32.181506
3286.560688,1514.686374,1419.551307,10874.98145,10874.98145,32.179428
3286.581122,1494.589078,1398.744342,10880.12891,10880.12891,32.160007
3286.601556,1507.408549,1410.583801,10870.87109,10870.87109,32.164635
3286.621989,1501.267576,1401.170656,10872.41797,10872.41797,32.158666
3286.642423,1517.315497,1411.408023,10871.89063,10871.89063,32.178828
3286.662856,1504.334082,1400.637475,10865.9707,10865.9707,32.154272
3286.68329,0,0,10857.55664,10857.55664,0
3286.703724,1498.31136,1407.391779,10854.57324,10854.57324,32.131624
3286.724157,1512.839119,1418.094036,10850.15332,10850.15332,32.144767
3286.744591,1512.499061,1416.819575,10839.32715,10839.32715,32.130248
3286.765024,1506.849102,1405.746725,10844.07813,10844.07813,32.129078
3286.785458,1513.877457,1413.290791,10841.05273,10841.05273,32.134284
3286.805892,1524.299213,1419.866272,10828.60938,10828.60938,32.131655
3286.826325,1516.286085,1409.27512,10828.92676,10828.92676,32.121645
3286.846759,1527.872993,1420.818617,10824.61426,10824.61426,32.131107
3286.867192,1518.26143,1411.853257,10818.19922,10818.19922,32.110256
