K2_Time,Filter,Raw,RB,Sky,Error
3324.403709,g,6799.70576,4.419603,7222.003906,24.96882
3324.424143,g,6790.69086,4.974113,7214.501953,24.95411
3324.444576,g,6840.058275,4.358748,7203.058594,24.987873
3324.46501,g,6845.812978,3.86814,7202.685059,24.99266
3324.485443,g,6788.767629,5.941396,7211.550781,24.949767
3324.505877,g,6814.930865,4.90319,7203.678223,24.966059
3324.526311,g,6806.163765,5.10443,7211.275879,24.965018
3324.546744,g,6846.313383,5.372492,7211.222656,25.000698
3324.567178,g,6827.661366,4.853447,7213.305664,24.98596
3324.587611,g,6823.906689,4.973152,7204.687012,24.974948
3324.608045,g,6816.145616,5.515676,7213.181152,24.975601
3324.628479,g,6779.938032,5.947021,7206.571289,24.937459
3324.648912,g,6782.649382,5.276867,7212.013184,24.944727
3324.669346,g,6804.493021,5.711957,7213.604492,24.965604
3324.689779,g,0,0,7198.879395,0
3324.710213,g,6762.485323,5.765275,7188.833984,24.906068
3324.730647,g,6791.377237,4.183005,7193.732422,24.936211
3324.75108,g,6800.047464,4.055124,7191.974609,24.942373
3324.771514,g,6794.258526,4.120873,7199.535156,24.943952
3324.791947,g,0,0,7200.666992,0
3324.812381,g,6810.386714,4.680152,7191.746094,24.951383
3324.832815,g,6801.958592,4.303792,7181.342285,24.934599
3324.853248,g,6792.903818,4.638156,7198.220703,24.941573
3324.873682,g,6794.354634,5.468397,7187.472656,24.933285
3324.894115,g,6815.993398,4.522838,7193.608398,24.958037
3324.914549,g,6793.131178,6.191774,7183.395996,24.928559
3324.934983,g,0,0,7191.055664,0
3324.955416,g,0,4.106618,7180.544922,0
3324.97585,g,6810.399347,5.257025,7180.601074,24.941463
3324.996283,g,6800.821851,3.94755,7179.950684,24.932344
3325.016717,g,0,0,7182.474121,0
3325.037151,g,6807.427302,4.120948,7183.097656,24.941039
3325.057584,g,6797.641285,4.571202,7170.646484,24.92121
3325.078018,g,6767.545032,4.763369,7189.321777,24.911019
3325.098451,g,6756.737928,5.825379,7162.724609,24.877616
3325.118885,g,6767.248815,5.021189,7173.658203,24.896772
3325.139319,g,6767.76688,4.773313,7181.185059,24.903955
3325.159752,g,6783.902535,4.40599,7176.303711,24.913999
3325.180186,g,0,0,7174.290527,0
3325.200619,g,6773.873007,5.080506,7172.277344,24.901454
3325.221053,g,6707.724254,8.140088,7161.789062,24.83294
3325.241487,g,6735.735188,6.417347,7171.84668,24.866997
3325.26192,g,6792.059563,4.862785,7166.683105,24.912693
3325.282354,g,6755.565242,5.649172,7158.305176,24.872619
3325.302787,g,6783.104479,4.909456,7168.223145,24.906076
3325.323221,g,6781.696823,4.526555,7176.498047,24.912205
3325.343655,g,6787.465668,5.079823,7163.502441,24.905755
3325.364088,g,6773.426887,4.457747,7165.997559,24.895448
3325.384522,g,6764.688823,6.030287,7163.178711,24.885126
3325.404955,g,6786.860939,4.958137,7159.388672,24.901542
3325.425389,g,6748.277035,5.81237,7162.921387,24.87023
3325.445823,g,6753.059278,6.243467,7157.24707,24.869433
3325.466256,g,6806.56829,4.294391,7158.037109,24.917925
3325.48669,g,6801.592612,4.516423,7169.731934,24.923919
3325.507123,g,6824.515758,4.248573,7164.895508,24.940046
3325.527557,g,6777.968515,5.591798,7150.46875,24.885635
3325.547991,g,6792.124625,4.399684,7171.745605,24.917269
3325.568424,g,6810.30245,4.320929,7165.386719,24.927811
3325.588858,g,6772.394452,5.452489,7168.885254,24.897105
3325.609291,g,6825.075679,3.986471,7158.427734,24.934779
3325.629725,g,6817.541467,4.676257,7150.274902,24.920789
3325.650159,g,6798.867165,4.947998,7156.698242,24.909858
3325.670592,g,6944.291925,5.889,7161.160156,25.04327
3325.691026,g,6812.201688,4.358492,7160.106445,24.924796
3325.71146,g,6800.803122,4.564908,7166.127441,24.919999
3325.731893,g,6815.908083,4.321795,7163.498535,24.931126
3325.752327,g,6805.729522,5.122211,7153.419922,24.913056
3325.77276,g,6774.139345,5.629924,7158.948242,24.889789
3325.793194,g,6840.513565,3.800032,7168.222656,24.957266
3325.813627,g,6798.627605,5.137738,7156.078125,24.909091
3325.834061,g,6819.443963,5.04027,7163.131836,24.933952
3325.854495,g,6771.776152,6.123201,7167.19043,24.89504
3325.874928,g,6791.898654,5.892402,7156.025879,24.903038
3325.895362,g,6816.566184,4.448157,7152.932617,24.92229
3325.915796,g,0,0,7152.560547,0
3325.936229,g,6742.573916,6.356755,7140.633789,24.845197
3325.956663,g,6792.393038,3.957209,7154.553711,24.902165
3325.977096,g,6791.32294,3.906409,7147.269043,24.894705
3325.99753,g,6761.055838,5.1364,7142.432617,24.863337
3326.017964,g,6753.485095,5.748407,7137.385742,24.852053
3326.038397,g,6762.92964,5.109965,7143.436035,24.86591
3326.058831,g,6802.239458,4.227901,7142.263672,24.899983
3326.079264,g,6763.010015,5.237615,7139.316406,24.862298
3326.099698,g,6774.492768,4.560359,7136.638672,24.87017
3326.120131,g,6777.94028,5.691859,7123.741211,24.861722
3326.140565,g,6749.879041,5.777014,7133.053223,24.84495
3326.160999,g,6760.588457,6.095168,7131.050293,24.85274
3326.181432,g,6760.565182,5.146248,7140.299805,24.860992
3326.201866,g,6792.862741,4.516397,7132.786133,24.883144
3326.222299,g,6772.364826,5.219548,7133.378906,24.865354
3326.242733,g,6789.722029,4.413703,7137.405762,24.884465
3326.263167,g,6810.477029,4.144454,7128.310547,24.89488
3326.2836,g,6790.913638,4.232234,7131.176758,24.879965
3326.304034,g,6784.584163,5.438926,7136.87793,24.879403
3326.324468,g,6900.734181,4.740353,7147.336914,24.99228
3326.344901,g,6796.813644,3.792271,7144.557617,24.897187
3326.365335,g,0,0,7135.344238,0
3326.385768,g,6791.490181,4.102776,7127.180664,24.876909
3326.406202,g,6783.570617,4.913834,7139.71582,24.881033
3326.426636,g,6763.287183,6.335362,7116.233887,24.841898
3326.447069,g,6788.941688,5.811911,7119.531738,24.867794
3326.467503,g,6800.328322,5.919297,7127.942383,24.885486
3326.487936,g,6698.626849,8.39179,7115.483887,24.783292
3326.50837,g,6808.919453,4.340843,7123.508301,24.8892
3326.528804,g,6790.950096,4.835319,7132.970703,24.8816
3326.549237,g,6793.384123,4.300444,7129.553711,24.880722
3326.569671,g,6805.681295,4.608029,7127.273438,24.88967
3326.590104,g,6803.361855,4.556854,7120.545898,24.881588
3326.610538,g,6753.56666,6.532918,7133.93457,24.849038
3326.630972,g,0,0,7124.214844,0
3326.651405,g,0,0,7120.430664,0
3326.671839,g,6787.044027,4.060962,7107.744141,24.855557
3326.692272,g,6803.517733,3.947235,7115.840332,24.877523
3326.712706,g,6789.690624,4.132499,7122.866211,24.871444
3326.73314,g,6778.277653,4.266232,7118.707031,24.857521
3326.753573,g,6801.214695,3.330776,7121.176758,24.880234
3326.774007,g,6752.463052,5.638555,7115.460938,24.831517
3326.79444,g,6785.138012,4.792519,7117.464355,24.862545
3326.814874,g,6755.350468,5.212235,7105.197266,24.824913
3326.835308,g,6771.845333,5.480217,7104.318848,24.838894
3326.855741,g,6767.080395,4.691477,7116.24707,24.845304
3326.876175,g,6752.530683,5.368758,7111.908203,24.828397
3326.896608,g,6788.597636,3.346178,7114.031738,24.862569
3326.917042,g,6772.882046,3.367898,7129.72998,24.862554
3326.937476,g,6766.610628,5.364159,7106.675293,24.836317
3326.957909,g,6792.77071,4.51324,7101.796387,24.855359
3326.978343,g,6761.791265,4.64078,7107.188965,24.832463
3326.998776,g,6743.158942,5.693532,7098.947266,24.808392
3327.01921,g,6761.064373,5.208093,7107.933594,24.832479
3327.039644,g,6761.362776,5.609301,7099.52002,24.825213
3327.060077,g,6777.593865,4.151456,7098.44043,24.838777
3327.080511,g,6770.306171,4.852046,7107.887207,24.84071
3327.100944,g,6755.048961,4.981951,7098.890137,24.818994
3327.121378,g,6792.886844,3.865051,7107.611328,24.860663
3327.141812,g,0,0,7100.112793,0
3327.162245,g,6795.100595,4.031343,7092.614258,24.84923
3327.182679,g,6786.137292,5.336091,7099.191406,24.847095
3327.203112,g,6771.589884,5.013868,7095.644531,24.8309
3327.223546,g,6776.262,4.851096,7092.680664,24.832429
3327.24398,g,6797.34471,4.511785,7096.533691,24.854743
3327.264413,g,0,0,7091.21875,0
3327.284847,g,6770.895197,5.152759,7097.393066,24.831844
3327.30528,g,6768.430248,5.79973,7100.108398,24.832068
3327.325714,g,6787.214072,4.581969,7097.222656,24.846297
3327.346148,g,6790.854713,4.492341,7088.662109,24.841894
3327.366581,g,6777.143868,5.873891,7085.013672,24.826354
3327.387015,g,0,0,7082.038574,0
3327.407448,g,6755.077498,4.952905,7078.624023,24.80086
3327.427882,g,6754.820878,4.34468,7086.827637,24.807982
3327.448316,g,6794.324132,4.739202,7082.478027,24.839465
3327.468749,g,6753.180967,5.004587,7078.877441,24.799387
3327.489183,g,6762.502243,4.416249,7084.035156,24.812363
3327.509616,g,6752.621332,5.194683,7078.310059,24.798376
3327.53005,g,6743.515335,5.17644,7078.730957,24.790589
3327.550484,g,6772.317829,3.987669,7086.219238,24.823112
3327.570917,g,6776.277848,4.931985,7076.499512,24.817953
3327.591351,g,6735.583614,5.275578,7086.747559,24.790665
3327.611784,g,6790.802417,4.814345,7077.666504,24.832005
3327.632218,g,6751.749631,4.992846,7082.935547,24.801741
3327.652652,g,6752.10447,5.700008,7075.19043,24.795116
3327.673085,g,6737.400433,6.49942,7077.335938,24.783854
3327.693519,g,6796.045405,4.320645,7071.464355,24.831147
3327.713952,g,6767.594305,5.170316,7068.956055,24.803413
3327.734386,g,6759.545253,5.210034,7067.52832,24.794918
3327.75482,g,6757.454517,5.855802,7064.421875,24.790257
3327.775253,g,6767.046461,4.150483,7076.603516,24.809776
3327.795687,g,6769.177548,4.931225,7073.352539,24.808772
3327.81612,g,6787.961277,4.20004,7080.133789,24.831671
3327.836554,g,6767.319002,5.003472,7068.074219,24.802376
3327.856988,g,6752.076484,4.862683,7078.211426,24.797799
3327.877421,g,6754.903959,5.255478,7066.037109,24.789419
3327.897855,g,6784.224502,4.125184,7060.394531,24.810644
3327.918288,g,6772.861629,5.5524,7065.401367,24.804948
3327.938722,g,6782.634598,4.166469,7065.423828,24.813726
3327.959156,g,6742.190213,6.595045,7052.731934,24.766074
3327.979589,g,6792.752195,4.575484,7064.91748,24.822335
3328.000023,g,6787.532017,6.032146,7056.859375,24.81044
3328.020457,g,6790.916019,4.862274,7056.371582,24.813035
3328.04089,g,6727.800948,6.291662,7075.685059,24.77376
3328.061324,g,6780.816249,5.316752,7057.780762,24.805247
3328.081757,g,6788.114774,4.584734,7055.679688,24.809905
3328.102191,g,6824.242002,4.139426,7059.992188,24.846115
3328.122624,g,0,0,7053.302734,0
3328.143058,g,6766.184187,4.810222,7061.401855,24.795377
3328.163492,g,6773.218908,4.910427,7046.280762,24.788126
3328.183925,g,6750.162874,5.132111,7060.094727,24.779836
3328.204359,g,6764.172119,5.119923,7057.620117,24.790182
3328.224792,g,6730.262299,6.605684,7051.255859,24.754039
3328.245226,g,6774.78931,4.174928,7058.362305,24.800367
3328.26566,g,6754.522031,5.572066,7043.085449,24.768484
3328.286093,g,6786.651579,4.262402,7049.010742,24.802617
3328.306527,g,6791.171809,4.243553,7054.585938,24.811664
3328.326961,g,6789.589576,4.278693,7051.949219,24.807884
3328.347394,g,6800.935913,4.059988,7042.320801,24.809423
3328.367828,g,6770.975289,5.280325,7055.569824,24.794444
3328.388261,g,6760.875318,5.339924,7052.526367,24.782656
3328.408695,g,6803.211685,4.717658,7038.826172,24.808331
3328.429128,g,6785.471694,4.402819,7055.103516,24.80702
3328.449562,g,6785.34698,5.368155,7042.870117,24.795943
3328.469996,g,6763.347354,5.1894,7046.790527,24.779728
3328.490429,g,6759.077025,5.364666,7044.250977,24.773618
3328.510863,g,0,0,7043.327148,0
3328.531296,g,6779.919773,5.208756,7042.272949,24.790541
3328.55173,g,6758.051486,5.168688,7055.229004,24.782548
3328.572164,g,6758.531884,6.054092,7050.410156,24.778655
3328.592597,g,6760.066966,5.836963,7036.749023,24.767774
3328.613031,g,6812.202124,4.423489,7032.358887,24.810592
3328.633465,g,6814.739317,3.433485,7053.711426,24.831989
3328.653898,g,6787.957632,5.6559,7024.494141,24.781804
3328.674332,g,6791.006598,5.105396,7030.480469,24.789908
3328.694765,g,6785.569132,5.362847,7035.300781,24.789355
3328.715199,g,6770.567718,5.23504,7041.862793,24.781785
3328.735633,g,6793.582037,4.866147,7043.333008,24.80374
3328.756066,g,6798.723692,5.014217,7042.447266,24.807554
3328.7765,g,6786.565211,5.700887,7033.567383,24.788693
3328.796933,g,6772.878402,5.702784,7038.806641,24.781116
3328.817367,g,6788.144242,5.162869,7033.641602,24.790176
3328.837801,g,6784.79912,4.562747,7042.819336,24.795406
3328.858234,g,0,0,7025.202148,0
3328.878668,g,0,6.241816,7011.757324,0
3328.899101,g,0,4.874742,7030.633789,0
3328.919535,g,0,0,7016.632324,0
3328.939969,g,0,4.936208,7018.407227,0
3328.960402,g,0,4.365378,7012.833984,0
3328.980836,g,6734.435979,6.423208,7027.292969,24.73626
3329.001269,g,6799.11496,4.331907,7024.94873,24.792219
3329.021703,g,6775.512959,5.577495,7017.512207,24.764371
3329.042137,g,6803.08513,4.193052,7026.156738,24.796862
3329.06257,g,6790.206173,5.121913,7023.641113,24.783056
3329.083004,g,6766.037707,4.988551,7022.811523,24.760622
3329.103437,g,0,0,7020.803223,0
3329.123871,g,0,0,7018.795898,0
3329.144305,g,6741.06431,5.097878,7021.936523,24.737403
3329.164738,g,6738.132251,5.129172,7010.893066,24.72484
3329.185172,g,6825.531514,4.368285,7015.713867,24.807621
3329.205605,g,6751.06473,5.393832,7004.943359,24.731118
3329.226039,g,6771.287717,4.645716,7013.93457,24.757365
3329.246473,g,6765.870063,4.93148,7010.738281,24.749629
3329.266906,g,6746.558324,5.113153,7009.960938,24.731577
3329.28734,g,6741.46555,5.308484,7021.341797,24.737229
3329.307773,g,6730.695904,6.692387,7007.773438,24.715347
3329.328207,g,6731.124197,5.339698,7012.776367,24.720232
3329.348641,g,6714.955665,6.388529,7007.333984,24.700789
3329.369074,g,6741.396594,5.167697,7009.338867,24.726378
3329.389508,g,6718.44502,6.578224,7014.162598,24.710074
3329.409941,g,6748.522038,5.036737,7004.518555,24.72845
3329.430375,g,6721.066115,5.961296,7008.262695,24.707123
3329.450809,g,6739.003431,5.152814,7014.495117,24.728862
3329.471242,g,6732.023826,6.096631,6998.530273,24.708226
3329.491676,g,6735.093673,5.788434,7000.575195,24.712828
3329.512109,g,6765.498037,4.557137,7005.517578,24.744605
3329.532543,g,6757.924621,5.151055,6998.656738,24.731633
3329.552977,g,6781.27514,4.504491,6994.348145,24.748744
3329.57341,g,6736.408688,6.07082,6992.974609,24.707173
3329.593844,g,6790.916541,3.810124,6998.682617,24.761295
3329.614277,g,6762.663467,4.823709,7000.566406,24.737609
3329.634711,g,6735.051965,5.519402,6995.921875,24.708604
3329.655145,g,6767.727346,4.549145,7010.623047,24.751193
3329.675578,g,6765.51908,4.655603,6998.208496,24.738056
3329.696012,g,6777.336796,4.531885,6990.595215,24.741834
3329.716445,g,6744.786719,5.197251,6999.83252,24.720878
3329.736879,g,6751.953228,4.873249,6999.133301,24.726693
3329.757313,g,6744.235664,5.532708,6991.756836,24.713119
3329.777746,g,6731.81647,5.199935,6993.798828,24.703782
3329.79818,g,6749.504129,5.286505,6969.385742,24.697729
3329.818613,g,6737.895587,5.686288,6993.99707,24.70943
3329.839047,g,6778.895966,4.345349,7000.820312,24.75242
3329.859481,g,6728.728307,6.062116,6989.810547,24.697413
3329.879914,g,6751.172282,5.052114,6991.250488,24.718903
3329.900348,g,6757.431451,5.026326,6978.738281,24.713278
3329.920781,g,6755.60512,5.737762,6982.307129,24.714846
3329.941215,g,6746.543115,5.198067,6988.130371,24.711932
3329.961649,g,6788.144851,4.457713,6982.129395,24.743938
3329.982082,g,6782.686286,4.466465,6985.512207,24.742073
3330.002516,g,6774.351364,4.146106,6992.026367,24.740437
3330.022949,g,6748.346966,5.453057,6991.300293,24.716406
3330.043383,g,6763.57001,4.49466,6987.818848,24.726965
3330.063817,g,6746.631803,5.474999,6983.624023,24.707958
3330.08425,g,6781.285877,4.177669,6990.238281,24.745061
3330.104684,g,6763.59373,5.608536,6983.690918,24.723275
3330.125117,g,6785.630999,4.48167,6985.209961,24.744448
3330.145551,g,6762.060894,4.606019,6991.224609,24.72867
3330.165985,g,6766.416555,5.503461,6974.5625,24.717604
3330.186418,g,6775.140097,4.5431,6983.169922,24.733187
3330.206852,g,6749.140558,5.17888,6983.560547,24.710158
3330.227285,g,6778.272358,4.750437,6978.057617,24.731407
3330.247719,g,6777.592266,4.588477,6977.969727,24.730717
3330.268153,g,6739.469264,5.929476,6975.794922,24.694465
3330.288586,g,6756.730743,5.074255,6979.073242,24.712949
3330.30902,g,6752.721273,5.934034,6974.148438,24.704911
3330.329454,g,6743.709121,5.71049,6972.34082,24.695172
3330.349887,g,6792.608442,4.483529,6972.143066,24.738976
3330.370321,g,6800.253746,4.5913,6973.876953,24.747403
3330.390754,g,6755.541542,5.267662,6962.542969,24.697004
3330.411188,g,6742.806368,5.927711,6978.787109,24.700162
3330.431621,g,6760.189447,4.994716,6964.314941,24.702782
3330.452055,g,6777.962014,4.688398,6969.908691,24.723802
3330.472489,g,6824.804592,3.079646,6980.11084,24.775042
3330.492922,g,6797.861415,4.717835,6965.420898,24.737656
3330.513356,g,6766.370353,5.865256,6967.863281,24.711536
3330.533789,g,6771.3366,4.188989,6977.246094,24.724442
3330.554223,g,6794.17322,4.657417,6965.876953,24.734751
3330.574657,g,6758.318715,5.483112,6979.30127,24.714583
3330.59509,g,6777.331419,4.702173,6976.561523,24.729216
3330.615524,g,6783.554336,4.697422,6964.641602,24.724094
3330.635958,g,6720.101862,6.707604,6963.758789,24.666178
3330.656391,g,6779.884436,4.694884,6962.196289,24.718595
3330.676825,g,6775.634252,4.027789,6966.108398,24.718291
3330.697258,g,6739.654435,6.244098,6960.124023,24.68052
3330.717692,g,6690.357317,7.533619,6969.169434,24.644236
3330.738125,g,6698.981124,7.60014,6959.644531,24.643423
3330.758559,g,6768.267159,4.948631,6956.741699,24.703236
3330.778993,g,6786.279787,4.152308,6959.668945,24.722073
3330.799426,g,6782.375321,4.968715,6965.378906,24.723697
3330.81986,g,6739.630435,6.531628,6947.655273,24.669264
3330.840293,g,6796.195115,4.816246,6952.304688,24.724367
3330.860727,g,6780.884986,4.598791,6957.880859,24.715613
3330.881161,g,6767.299162,5.166778,6953.04248,24.699036
3330.901594,g,6784.58808,4.829298,6952.977539,24.714534
3330.922028,g,6760.426917,5.776705,6958.584473,24.697838
3330.942462,g,6756.985145,5.694021,6952.766113,24.689501
3330.962895,g,6756.728587,5.824868,6937.751953,24.675747
3330.983329,g,6729.373729,6.3142,6954.123535,24.66585
3331.003762,g,6733.052881,6.124818,6948.675781,24.664256
3331.024196,g,6765.557499,5.211101,6949.770996,24.694523
3331.044629,g,6762.885793,4.356329,6958.36084,24.69985
3331.065063,g,0,0,6944.62793,0
3331.085497,g,6764.587711,5.676001,6930.894531,24.67665
3331.10593,g,6769.937966,4.839386,6951.274414,24.699819
3331.126364,g,6786.008498,4.118301,6951.36377,24.71436
3331.146798,g,6789.29743,4.228877,6950.010254,24.716101
3331.167231,g,6792.296784,4.259962,6939.321777,24.709184
3331.187665,g,6812.695995,4.258595,6941.487793,24.729478
3331.208098,g,6788.56804,4.471311,6935.508789,24.702397
3331.228532,g,6805.883045,3.922618,6940.550781,24.72251
3331.248966,g,6776.935003,4.743122,6941.903809,24.697683
3331.269399,g,6780.276197,4.471731,6938.086914,24.697255
3331.289833,g,6753.062366,5.989978,6928.134277,24.663776
3331.310266,g,6755.91398,5.203043,6937.193359,24.67451
3331.3307,g,6764.461956,4.757682,6946.788574,24.690851
3331.351134,g,6778.132575,4.688839,6934.030273,24.691673
3331.371567,g,6765.464719,5.469834,6941.195801,24.686718
3331.392001,g,6769.227181,5.048065,6929.179688,24.679284
3331.412434,g,6786.442317,4.438116,6935.824219,24.700768
3331.432868,g,6759.59566,4.990872,6935.703613,24.676485
3331.453302,g,6782.841335,4.545254,6930.896484,24.693091
3331.473735,g,0,0,6930.588867,0
3331.494169,g,6751.625894,5.611098,6929.554688,24.663762
3331.514602,g,6740.758504,5.065861,6934.902344,24.658786
3331.535036,g,6765.128013,5.500635,6925.181152,24.671989
3331.55547,g,6753.804651,5.027085,6931.566406,24.667539
3331.575903,g,6753.610647,5.20378,6928.410156,24.664519
3331.596337,g,6776.140768,4.280728,6925.57373,24.682264
3331.61677,g,6744.383456,5.649733,6924.87207,24.653011
3331.637204,g,6741.962093,5.943851,6934.722168,24.659709
3331.657638,g,6745.341727,6.490673,6917.512695,24.647238
3331.678071,g,6761.833443,5.679361,6917.76123,24.662332
3331.698505,g,6786.533886,4.124317,6918.484375,24.685239
3331.718938,g,6754.729227,5.095284,6921.072754,24.658913
3331.739372,g,6717.363526,6.114592,6924.916016,24.628673
3331.759806,g,6779.584573,4.358939,6923.114258,24.68315
3331.780239,g,6776.626594,4.635141,6930.338379,24.686992
3331.800673,g,6723.355698,6.711728,6911.107422,24.621616
3331.821106,g,6733.40502,5.927345,6914.46875,24.633722
3331.84154,g,6749.87216,4.900926,6922.128906,24.655486
3331.861974,g,6748.678284,4.794789,6913.353027,24.646495
3331.882407,g,6740.089164,5.544977,6915.703613,24.640867
3331.902841,g,6780.921569,4.911612,6910.559082,24.673044
3331.923274,g,6791.173689,3.515592,6919.460449,24.690296
3331.943708,g,6755.932659,5.23044,6914.235352,24.653833
3331.964142,g,6789.662734,4.455436,6916.102539,24.685912
3331.984575,g,6767.057636,4.352726,6918.126953,24.667371
3332.005009,g,6757.973509,5.716129,6895.902832,24.639138
3332.025442,g,6786.314678,3.98468,6922.394531,24.688563
3332.045876,g,6738.0876,5.065948,6915.064453,24.638485
3332.06631,g,6803.672267,3.422221,6917.369141,24.699665
3332.086743,g,6731.16867,5.757327,6909.372559,24.627103
3332.107177,g,6777.080756,4.275068,6914.958984,24.673548
3332.12761,g,6731.728627,5.795746,6903.317871,24.622143
3332.148044,g,6775.072688,4.550051,6904.696289,24.66249
3332.168478,g,6765.421533,5.058013,6896.777344,24.646646
3332.188911,g,6772.511096,4.951066,6902.014648,24.657763
3332.209345,g,6756.195194,4.724868,6901.789062,24.642844
3332.229778,g,6750.353995,4.767939,6904.090332,24.639651
3332.250212,g,6738.104412,6.314351,6884.76123,24.611142
3332.270646,g,6756.952182,4.510944,6900.828125,24.64266
3332.291079,g,6760.064756,4.784448,6901.799805,24.646345
3332.311513,g,6755.077368,5.04798,6903.470703,24.643353
3332.331946,g,6760.368946,5.524699,6905.387695,24.649855
3332.35238,g,6747.502239,4.524089,6894.321777,24.628261
3332.372814,g,6775.154855,4.643983,6884.46875,24.644323
3332.393247,g,6747.235912,5.132973,6891.944824,24.625875
3332.413681,g,6743.752555,4.795961,6890.729492,24.621633
3332.434114,g,6705.445927,6.071756,6893.191406,24.589247
3332.454548,g,6742.877417,5.216431,6896.595703,24.626139
3332.474982,g,6769.847414,3.360519,6900.930664,24.654384
3332.495415,g,6725.267622,4.589978,6893.774414,24.607688
3332.515849,g,6753.831345,4.462133,6887.853027,24.628135
3332.536282,g,6698.616102,6.194686,6903.113281,24.592042
3332.556716,g,6729.432469,4.770181,6895.075684,24.612626
3332.57715,g,6755.503212,4.745887,6878.545898,24.621242
3332.597583,g,6725.66453,5.310248,6884.630371,24.599784
3332.618017,g,6774.555524,4.206666,6888.211914,24.647159
3332.63845,g,6749.802495,3.851667,6892.740234,24.62891
3332.658884,g,6783.267689,3.137496,6890.085449,24.656705
3332.679318,g,6735.702971,5.617741,6873.973633,24.599226
3332.699751,g,0,0,6887.308105,0
3332.720185,g,6706.751152,5.889705,6878.029785,24.576716
3332.740618,g,6775.605136,3.669509,6882.695801,24.64313
3332.761052,g,6769.765545,4.45298,6879.35498,24.634847
3332.781486,g,6730.870884,5.041766,6880.436035,24.600699
3332.801919,g,6768.291041,4.812361,6871.848145,24.62674
3332.822353,g,6769.905013,4.318425,6866.313477,24.623201
3332.842786,g,6756.241879,5.056411,6872.072266,24.616063
3332.86322,g,6746.296122,5.142943,6878.779297,24.613138
3332.883654,g,6761.24261,4.486529,6881.576172,24.629159
3332.904087,g,6771.313909,4.697927,6873.727051,24.631165
3332.924521,g,6740.788006,5.754324,6875.366211,24.605079
3332.944955,g,6720.311335,5.727372,6877.22168,24.588248
3332.965388,g,6781.727142,4.060881,6866.560059,24.634095
3332.985822,g,6762.567357,5.163731,6869.141113,24.619129
3333.006255,g,6756.619263,5.017338,6871.521484,24.615907
3333.026689,g,0,0,6872.129883,0
3333.047122,g,0,0,6872.73877,0
3333.067556,g,6720.081592,5.428462,6867.091797,24.57888
3333.08799,g,6755.909075,4.34658,6876.905762,24.620128
3333.108423,g,6737.412586,4.76356,6862.15918,24.590092
3333.128857,g,6743.500272,4.418558,6866.796875,24.599786
3333.14929,g,6728.618465,5.196872,6868.899902,24.588235
3333.169724,g,0,0,6866.461426,0
3333.190158,g,6699.207887,6.112852,6866.186035,24.559173
3333.210591,g,6694.510574,6.870933,6864.501953,24.553396
3333.231025,g,6704.489485,6.091195,6864.84668,24.562741
3333.251459,g,6689.20869,7.09838,6856.69873,24.541527
3333.271892,g,6717.96586,5.21075,6864.163086,24.574317
3333.292326,g,6747.893551,5.05583,6864.480957,24.601664
3333.312759,g,6752.37276,4.193337,6873.891602,24.614212
3333.333193,g,6758.617357,4.783616,6862.345703,24.609424
3333.353626,g,6736.998769,5.005498,6861.149902,24.588805
3333.37406,g,6760.030469,4.394019,6866.445312,24.614403
3333.394494,g,6788.545483,4.45693,6864.083984,24.638013
3333.414927,g,6742.512263,5.246911,6868.345215,24.600293
3333.435361,g,6725.514649,5.224471,6865.402832,24.582266
3333.455795,g,6762.646793,3.888603,6863.018066,24.613671
3333.476228,g,6774.017282,3.956536,6861.381348,24.622461
3333.496662,g,6740.68388,5.133225,6858.725098,24.589945
3333.517095,g,6730.622759,6.500976,6850.023438,24.572976
3333.537529,g,6764.151787,4.29008,6854.739258,24.607552
3333.557963,g,6785.962974,3.296264,6863.950684,24.635563
3333.578396,g,6758.351678,5.09696,6852.208984,24.600025
3333.59883,g,6728.319555,5.570054,6848.038086,24.569095
3333.619263,g,6758.025028,5.445332,6857.431641,24.604449
3333.639697,g,6745.779801,5.84049,6855.053711,24.591232
3333.66013,g,6767.215888,4.912626,6842.525879,24.599284
3333.680564,g,6732.939854,5.144604,6853.732422,24.578427
3333.700998,g,6784.555293,4.664997,6849.225098,24.621
3333.721431,g,6815.468566,4.798451,6845.708008,24.645724
3333.741865,g,6772.128622,5.25269,6848.297852,24.608939
3333.762299,g,0,0,6852.69873,0
3333.782732,g,6760.881708,4.83263,6849.453613,24.599821
3333.803166,g,6749.176067,5.340778,6851.809082,24.59137
3333.823599,g,6759.928538,5.184975,6846.150391,24.595974
3333.844033,g,6686.895389,7.229817,6853.392578,24.536436
3333.864467,g,6750.215046,5.469845,6845.658691,24.586748
3333.8849,g,6740.29038,5.91936,6834.27832,24.567477
3333.905334,g,6729.613852,6.243245,6847.040039,24.569364
3333.925767,g,6752.289318,6.221847,6840.171387,24.583662
3333.946201,g,6746.576726,6.481261,6836.698242,24.575354
3333.966635,g,6734.707679,6.514747,6829.950684,24.558507
3333.987068,g,6737.171728,6.20512,6847.987305,24.577058
3334.007502,g,0,0,6845.797363,0
3334.027935,g,6748.436032,4.251856,6855.212402,24.593777
3334.048369,g,6718.766991,5.549621,6839.318359,24.552556
3334.068803,g,6733.224455,5.754159,6838.922852,24.565285
3334.089236,g,6730.334285,5.33666,6841.712891,24.565195
